Id,age,gender,mean_pitch,max_pitch,min_pitch,jitter,shimmer,energy,zcr_mean,spectral_centroid_mean,tempo,hnr,num_words,num_characters,num_pauses,silence_duration,duration,MFCC-1-95,MFCC-2-95,MFCC-3-95,MFCC-4-95,MFCC-5-95,MFCC-6-95,MFCC-7-95,MFCC-8-95,MFCC-9-95,MFCC-10-95,MFCC-11-95,MFCC-12-95,MFCC-13-95,MFCC-1-5,MFCC-2-5,MFCC-3-5,MFCC-4-5,MFCC-5-5,MFCC-6-5,MFCC-7-5,MFCC-8-5,MFCC-9-5,MFCC-10-5,MFCC-11-5,MFCC-12-5,MFCC-13-5,MFCC-1-50,MFCC-2-50,MFCC-3-50,MFCC-4-50,MFCC-5-50,MFCC-6-50,MFCC-7-50,MFCC-8-50,MFCC-9-50,MFCC-10-50,MFCC-11-50,MFCC-12-50,MFCC-13-50,mean_silence,silence_ratio,wps
2344,25.0,1,700.8806,3811.996,146.07755,0.0225105734249925,0.0807775898857629,0.0017017378410045,0.05772265625,3113.066702121255,184.5703125,-106.21157382654216,4,19,4,2.0201360544217684,2.898276643990929,-217.1071,139.49318,51.551773,40.59496,27.37595,26.637587,15.977698,16.91408,17.841156,12.438787,11.024224,14.244514,4.2094064,-403.43994,9.101089,-10.721581,-9.471417,-18.605413,-9.593919,-22.21556,-28.029118,-15.120051,-18.253515,-16.103846,-10.290449,-20.963346,-363.73712,45.3188,11.463594,9.7177925,1.2548888,7.59967,0.654347,-0.14199698,3.5466309,1.9559534,-1.2975758,7.075971,-2.8521092,0.5050340136054421,0.697012846792996,1.3801305021359165
2345,35.0,0,778.5855,3968.0232,146.69884,0.0235919387666868,0.1408953094157607,0.0005177049967527,0.10445556640625,2879.9758002532594,184.5703125,-38.08593878363185,3,19,1,1.8546031746031744,1.8546031746031744,-224.11249,121.59561,53.5192,60.001656,21.043558,19.21186,20.390991,21.178514,28.437162,15.805182,20.150934,7.2402377,12.773418,-416.88693,-13.685609,-40.45754,-14.522928,-10.611417,-19.956797,-27.181772,-13.66632,-11.321963,-13.547514,-9.175161,-18.216293,-12.976894,-338.55533,69.99993,32.52001,40.230217,8.871102,0.54587996,-3.7509792,8.888561,8.589135,3.0118117,5.2453384,-3.6805649,3.090114,1.8546031746031744,1.0,1.6175967134542966
2346,22.0,1,594.64325,3402.7793,151.07072,0.0146998826050973,0.113293297503878,0.0030904201999096,0.0228070609177215,937.1007658380524,112.34714674,-26.490976130602256,0,0,1,1.7482539682539682,1.8179138321995465,-258.6425,199.66013,79.989,72.9802,48.664574,30.704264,32.339943,13.52976,26.559952,9.990069,2.5697641,11.4539585,21.380215,-521.41473,56.948322,-39.10075,-3.3734279,-25.124792,-10.247217,-18.496933,-25.506443,-5.9805455,-20.425182,-41.711716,-15.397764,-14.485733,-354.53497,158.75076,22.52312,27.21971,-3.0263116,7.61142,8.220985,-1.1877806,8.964622,-10.722794,-13.841148,-1.7807422,5.8925757,1.7482539682539682,0.9616814269676937,0.0
2347,17.0,1,1450.2699,3996.6636,145.49759,0.015134932695997,0.0987344497881583,0.000996188965836,0.0942130253232758,2083.03611415568,75.99954044,-95.9828996005343,0,0,1,3.3668934240362813,4.017052154195011,-164.86157,160.72798,21.427977,34.43115,26.563292,14.000845,4.225952,9.783073,0.38515782,4.5333996,4.377778,13.66625,3.2554321,-668.36005,0.0,-32.125225,-12.664743,-11.668563,-16.315676,-30.624289,-26.256506,-27.81862,-14.179964,-21.850086,-6.6615148,-12.236357,-306.7473,87.28783,-3.0007775,14.363438,8.407438,-0.2673517,-9.462837,-5.744648,-14.289032,-2.4525614,-6.5045557,2.366892,-5.339594,3.3668934240362813,0.8381502890173411,0.0
2348,22.0,0,1731.1381,3999.5222,145.43799,0.0148738803325374,0.0811778345411304,0.0046840637721034,0.2113774226262019,3549.9898896902605,103.359375,-86.85771599808797,69,281,9,18.29732426303855,24.136689342403628,-174.38654,112.308426,63.045914,35.01577,21.030148,11.537688,19.265581,5.677864,-3.1096303,9.129427,-5.7211857,7.5272274,-8.109995,-430.12955,-61.57521,-27.843157,-47.557327,-36.43338,-47.168465,-34.266224,-30.217688,-36.564686,-22.71224,-33.357613,-16.939732,-35.141376,-274.81122,54.137074,10.256556,-14.468963,-10.04744,-10.690613,-13.077204,-11.118313,-17.871025,-8.688608,-16.901157,-5.6758337,-19.296314,2.0330360292265057,0.7580710015144285,2.858718485421278
2349,17.0,0,581.72205,3421.0437,145.59535,0.0158197719618568,0.0976994492533378,0.0048319138016979,0.0537029328893442,1991.370252559612,83.35433468,-28.490431245488946,2,10,1,1.3941950113378685,1.3941950113378685,-201.3516,128.22296,83.93454,70.04297,19.963137,29.250355,29.070713,29.84145,7.3001614,18.906038,20.231136,19.677912,10.177931,-376.88748,51.024822,3.05583,5.979137,-33.599262,-28.936268,-5.9184895,-25.946495,-19.390781,-16.97592,-17.210829,-16.180626,-13.4234085,-250.43837,93.160706,28.165638,41.184315,2.8271375,-7.9125233,7.893462,6.9729247,-9.646812,-1.1789443,6.2836185,6.8133984,-3.8372004,1.3941950113378685,1.0,1.4345195498015744
2350,24.0,1,543.88916,2716.9128,152.8136,0.0294609403781351,0.1288473634069138,0.0011204757832428,0.0347507282838983,1249.2087985729304,107.66601562,-44.60095467355488,0,0,1,1.3645351473922902,1.3645351473922902,-279.3353,196.55872,100.72166,69.13932,52.200565,33.322327,25.70223,12.742245,24.04504,12.407654,7.325093,22.919308,10.626149,-544.72375,56.604313,-2.3945222,5.389852,-18.503174,-15.016692,-35.81029,-20.661158,-26.282328,-20.694506,-22.192919,-14.608803,-28.6528,-373.94278,133.36044,28.989079,46.127342,0.92652476,11.031622,-3.4675064,1.307126,2.2976995,-6.9941797,-1.6165212,7.8936396,-11.988751,1.3645351473922902,1.0,0.0
2351,58.0,0,1236.3058,3999.254,145.3533,0.0238334101836312,0.0946001054341122,0.0089368798331072,0.1178393232292917,2192.163801268669,129.19921875,-78.47937035721064,69,281,30,33.32063492063492,38.66149659863945,-196.08424,169.96442,85.70221,92.45215,52.04977,35.80217,6.742032,8.6732025,23.321165,18.555218,2.9869606,19.38586,7.4732523,-445.25073,-39.94622,-24.99617,7.4830637,-14.09819,-31.048668,-58.25213,-42.23362,-23.91146,-26.143124,-25.508556,-11.342801,-23.216501,-287.06247,94.730446,29.57893,40.00818,26.810276,3.9956765,-25.847977,-14.928218,1.6488166,-1.2306168,-10.712297,4.302126,-4.721471,1.1106878306878307,0.8618557958723078,1.7847213913190365
2352,27.0,1,1748.6077,3999.6667,145.53459,0.0258476484127651,0.1337728654940924,0.0044348719127646,0.169305914525898,2601.878909412477,123.046875,-95.397644674713,69,281,16,22.941315192743765,27.79324263038549,-148.82123,175.43584,64.53896,106.40332,55.6376,64.894264,24.871794,28.091568,23.454433,20.261145,7.467395,12.676935,18.16849,-514.79706,-90.24977,-61.418808,0.85466546,-40.04944,-25.94889,-32.771603,-15.404568,-29.69856,-19.603542,-48.292503,-20.511387,-12.413916,-285.81772,75.94313,3.4098868,48.56883,10.05575,18.950325,-2.5219831,8.021295,-0.73241174,1.3930806,-15.861376,-3.3511736,2.551883,1.433832199546485,0.8254278026437526,2.482617840516545
2353,53.0,0,1098.6183,3999.7778,145.48766,0.0273653372241811,0.1317407976594815,0.0017623280567585,0.1505498355711559,3037.5902755947905,107.66601562,-110.02180400940114,69,281,9,20.74009070294785,21.274149659863944,-200.5235,146.14845,101.43849,67.77607,25.657341,28.543488,6.321697,42.38381,14.2721195,17.17642,21.007515,15.191382,5.063041,-470.0894,-73.362175,1.6021794,-25.372395,-42.559715,-25.648523,-51.79522,-4.408865,-32.426575,-20.728674,-9.98297,-15.6133585,-26.506033,-300.02765,77.9941,40.99382,27.149445,4.6481524,4.506276,-18.089924,17.2232,-1.9003575,2.0112624,6.9473505,1.892995,-7.5256996,2.304454522549761,0.9748963429582496,3.2433728775621145
2354,31.0,0,1420.353,3999.4329,145.87491,0.0210780300821721,0.0934480595691895,0.0064599316799684,0.1426168887700291,2623.6056811863127,143.5546875,-96.46526573534824,69,281,37,23.196734693877552,31.87954648526077,-144.86441,157.88007,83.06324,67.66919,39.935024,27.474972,19.203672,24.408302,13.15763,9.4068985,13.132374,13.183935,16.44382,-522.5095,-55.738907,-39.64981,-33.248764,-43.809185,-40.405327,-37.76379,-17.713715,-41.31343,-41.984978,-26.267319,-21.991074,-22.803059,-305.499,66.9259,22.468073,10.1117935,9.47442,-2.139105,-5.195694,3.8479614,-11.09393,-15.131601,-6.485693,-2.0021622,-1.0492082,0.6269387755102042,0.72763690991032,2.1643971639277098
2355,19.0,1,645.40826,2915.452,146.82536,0.0187805980080112,0.100610185020199,0.000452264353784,0.0245564778645833,2411.1513749090946,117.45383523,-133.4979335540502,0,0,1,3.867482993197279,3.890702947845805,-263.04007,181.60432,58.219822,54.007122,41.678875,14.8047085,30.26296,30.22382,8.5110445,31.276604,27.89731,25.264265,27.065937,-539.6911,15.966746,-18.091133,-1.060096,-13.366745,-22.23818,-5.1928954,-5.405805,-23.817982,-7.0310736,-26.019255,-12.1280365,-15.841981,-476.89056,54.04025,34.295845,33.54783,8.726564,0.9765682,14.275927,14.758241,-7.3523073,12.878916,11.244612,0.8345409,8.869224,3.867482993197279,0.9940319384543652,0.0
2356,19.0,1,545.0398,3976.3804,147.6039,0.0209047664938016,0.0963467653196714,0.0040051306385431,0.0561917212701612,1436.106421330427,69.83741554,-49.13061128749548,3,12,1,1.2023582766439909,1.4345578231292515,-209.36375,188.28299,77.74138,67.49703,58.838566,34.96377,28.075943,16.131472,19.921055,28.751574,7.1955447,14.29481,15.609273,-537.71387,-2.6724546,-7.7726593,-5.610752,-19.360466,-17.070824,-17.607399,-20.445242,-35.488346,-9.19221,-25.207352,-11.609071,-7.9552283,-278.58356,153.19331,13.494375,32.129337,5.322484,4.9161325,11.284062,1.3332043,-6.523265,6.0475073,-6.3663063,6.347385,5.170635,1.2023582766439909,0.8381385938290338,2.091236722306525
2357,30.0,0,1694.2738,3998.1924,145.38837,0.0193971653874098,0.0826347319703805,0.0045397847526776,0.152834585467524,2411.297068890324,92.28515625,-103.52546187562486,69,281,22,20.921179138322,26.61006802721089,-177.93457,172.06999,24.901363,101.08387,25.058926,20.828875,19.36195,13.715983,11.45468,12.005828,8.9357815,15.576939,-1.4384443,-453.71014,-27.41483,-83.47048,-10.226887,-39.765667,-37.735653,-24.31563,-23.741026,-27.350555,-23.617668,-18.817726,-21.735617,-28.086842,-280.3671,97.396645,-18.877594,23.094616,1.1383718,-1.0398191,-1.5053574,-3.5493379,-5.165473,-2.866692,-7.256777,-6.5226107,-12.888222,0.9509626881055454,0.786212914485166,2.593003517670157
2358,20.0,1,1436.7953,3999.4946,145.50752,0.0408697616149173,0.1330885723791244,0.0133464375206984,0.117137179312227,2412.476127351983,112.34714674,-84.34243316218075,69,281,1,26.56362811791384,26.566530612244897,-81.84254,165.16301,48.528385,78.18293,34.258286,39.936314,23.940292,15.959897,27.964586,17.041307,10.9609165,11.991467,11.4594345,-385.3871,-50.132687,-28.294403,4.4873857,-28.6284,-20.903944,-17.352848,-23.017962,-5.9741273,-25.89109,-28.441685,-17.359125,-18.291203,-210.40224,87.80995,12.960047,39.819473,2.805756,18.587593,5.0387783,0.54272664,11.288301,-0.5357286,-4.9780326,-2.1797175,-1.6215637,26.56362811791384,0.9998907462034308,2.5972529498525074
2359,19.0,0,1279.6123,3998.8296,145.6866,0.0244227450600944,0.1455795039526061,0.0097522245504966,0.1395812428325688,2730.212221541087,123.046875,-59.54002267229057,69,281,11,21.571337868480725,22.763219954648527,-118.02069,153.49332,60.557972,56.680508,25.400629,17.293468,1.5158585,10.343249,4.035962,15.154716,-0.13594198,1.4678235,2.2631102,-328.52887,-26.48603,-41.11431,-29.345123,-28.880552,-32.814945,-40.944397,-28.657024,-35.191307,-22.960358,-26.376759,-22.104883,-22.88907,-194.75761,80.82559,9.995117,10.329797,2.2487938,-2.5949132,-17.704266,-6.671298,-11.4589615,-5.5216484,-13.79153,-10.711076,-9.34614,1.9610307153164293,0.9476400048612452,3.0312056087613986
2360,22.0,0,2032.6976,3999.2466,145.37958,0.00967785691058,0.1112007088147961,0.0015821233021966,0.1369642189200217,2646.2750968606138,112.34714674,-118.84569451140987,69,281,1,21.317414965986394,21.317414965986394,-181.83818,143.8721,20.462444,102.16788,38.80057,25.24676,29.874668,26.268955,22.908829,20.758734,12.047538,21.253614,10.377635,-400.5841,-24.507391,-104.79407,-6.090314,-18.256462,-40.79269,-17.320799,-11.746422,-9.1474695,-8.541947,-13.317681,-1.616046,-12.700112,-271.27988,75.59354,-29.440472,37.51052,16.701923,0.4038081,7.191103,12.152657,9.567282,7.5274982,1.1081644,8.902016,0.6293471,21.317414965986394,1.0,3.2367902069784216
2361,30.0,0,1468.0188,3998.6865,145.44586,0.0145012758076235,0.0632294075396019,0.0092420666677266,0.1392758018092105,2511.746993995931,107.66601562,-75.65607828821831,69,281,19,20.45678004535148,25.582267573696143,-180.29439,179.85187,67.85845,69.39508,32.25204,20.676128,26.913662,24.307133,13.093979,15.888149,13.46413,16.619623,11.286345,-473.35812,-66.051476,-52.495,-33.750103,-25.634253,-55.02563,-21.196878,-23.796965,-38.534023,-22.424152,-17.148838,-11.990853,-23.894371,-269.76532,87.130356,11.518972,15.173349,9.768574,-9.359969,2.91072,3.0738373,-12.733153,0.8412821,-0.50079036,2.2546053,-4.2550373,1.0766726339658674,0.799646864235963,2.697180764028371
2362,20.0,1,902.87366,3107.0312,146.4352,0.0124799116070576,0.0812529346104321,0.0065289012249805,0.0361787683823529,1472.3605682897917,135.99917763,-45.59556843703016,0,0,2,1.900181405895692,1.96984126984127,-147.33755,166.81747,55.281723,59.14267,32.543865,26.744772,21.54677,32.667385,6.8319855,3.4175122,23.569382,17.20084,7.8513446,-440.73282,73.58756,-38.189064,-7.5345616,-8.445608,-15.886845,-39.349316,-21.009432,-16.507332,-34.941174,-9.058138,-18.39445,-16.141985,-229.81924,130.25165,4.8176746,19.072517,10.7775135,8.552564,-16.061104,-1.1448423,-3.9178743,-12.2193775,7.7772665,0.58728206,-5.4654846,0.950090702947846,0.9646368136295616,0.0
2363,17.0,1,1044.5682,3903.7747,145.99988,0.0190421170371785,0.0471762238552574,0.0403877182466116,0.0578787667410714,1820.799927474225,172.265625,-16.45265326113557,5,19,1,1.249342403628118,1.29578231292517,-38.586803,162.66586,57.914837,75.64686,35.852585,16.905416,17.55133,26.066067,12.970527,22.767414,16.141562,10.726699,20.737785,-371.926,38.49298,-64.19312,11.591231,-23.155025,-28.386404,-16.27193,-13.758907,-29.225813,-10.529217,-31.317902,-21.234394,-13.989056,-137.69147,105.01204,-5.698148,39.491264,13.500626,-1.5251443,0.96442366,4.3015146,-8.954625,-0.48540175,-7.7551165,-4.9477386,5.9352098,1.249342403628118,0.9641607167856644,3.8586728265434695
2364,22.0,0,1132.3761,3984.4883,148.57462,0.0122973682763394,0.0586489771095048,0.0067073516606161,0.1005472617574257,2339.535513639902,95.703125,-45.33657726041127,6,15,4,2.2239002267573698,2.34,-152.65015,139.13013,95.81323,63.954365,29.190186,19.648624,31.608593,11.709133,31.138832,13.525065,7.7350216,20.027065,2.351654,-413.21387,13.990858,-70.16445,-8.12109,-34.223915,-38.775578,-9.554718,-25.40571,-2.6129065,-19.067055,-19.385574,-3.9124353,-24.128044,-282.67526,91.64169,19.303185,22.331558,-1.6791399,-3.270133,10.49736,-1.4843612,16.47218,-3.1078348,-2.9026318,8.788375,-7.8594184,0.5559750566893424,0.9503847122894744,2.5641025641025643
2365,21.0,1,1248.233,3999.6953,145.39761,0.0212528105331159,0.1141038757561898,0.0049260560362966,0.1173058811492612,2329.872062565016,117.45383523,-102.54107206157796,69,281,38,31.50947845804988,34.553560090702945,-132.81953,169.86485,57.252563,61.456604,29.538244,36.947998,10.137093,21.907257,5.1736965,23.197552,8.240088,14.646203,10.271819,-375.77145,-34.99262,-12.531247,-16.076277,-34.249504,-18.774792,-39.325794,-17.854397,-30.28854,-17.600523,-25.230574,-10.715776,-18.251509,-256.63016,99.78057,27.633652,29.129272,1.956629,5.1407533,-6.987358,5.083698,-7.359397,2.9255323,-3.3370678,0.6989263,-4.099273,0.8291968015276284,0.9119025181584078,1.9968998800376951
2366,31.0,1,591.35345,3416.723,146.1502,0.0264218555737015,0.1022480895066816,0.0017577840746519,0.0571867766203703,2614.5254146917,198.76802885,-145.99322426667328,5,22,1,3.0418140589569163,3.1136961451247167,-233.07141,141.87297,62.35238,71.80074,41.390263,21.651978,28.216642,34.66172,12.843629,26.539469,27.999207,19.780558,10.23367,-456.3416,26.894226,-6.848417,4.0245743,-15.213123,-16.479904,-4.7021914,-4.432477,-14.403907,-8.902318,-12.943762,-11.036958,-11.083111,-408.8656,51.784637,37.145775,38.86449,15.386141,2.8594468,11.172226,22.825302,-4.826314,5.897276,14.570446,-1.4941797,1.0330893,3.0418140589569163,0.9769142257890674,1.6058085847036718
2367,21.0,0,850.8032,3994.9597,145.38069,0.0167318140220518,0.0497784008221298,0.0122752365571939,0.0419921875,1503.9254725451676,151.99908088,-29.61642300370741,0,0,1,0.8605442176870748,0.8837641723356009,-106.2052,148.10703,42.953457,92.88442,37.349174,5.5462956,17.268373,8.690585,13.701147,13.542579,2.530524,16.831547,9.407707,-409.91858,69.66864,-62.946968,11.323309,-38.503765,-43.9952,-23.366287,-41.720848,-18.303642,-13.972677,-23.35126,-4.690308,-25.057863,-269.17755,119.23747,-21.870604,44.279343,7.174879,-15.899483,4.9627295,-12.564061,5.1059628,-1.0835558,-10.027348,5.6139097,-6.4432697,0.8605442176870748,0.9737260737927848,0.0
2368,35.0,1,1406.1842,3999.0566,145.51628,0.0229993878553965,0.1175534333857112,0.0029062892605355,0.1009135952315827,1598.865683502209,129.19921875,-124.895331356916,69,281,30,22.732335600907028,31.819410430839003,-214.53044,221.06372,28.194324,63.412834,48.853336,33.581085,8.270451,15.647627,3.5451274,3.824428,10.468319,1.6006567,9.821878,-526.53394,45.718258,-89.7319,-30.061043,-46.340923,-43.42429,-31.570704,-22.707531,-39.95633,-37.06675,-25.1782,-33.446453,-16.543446,-323.06332,133.91388,-24.462025,10.912216,6.54587,0.13369948,-6.5067105,-3.8210115,-16.094023,-15.744242,-6.2843313,-14.286001,-3.0828633,0.7577445200302343,0.7144172469919529,2.1684876955836367
2369,17.0,0,685.0743,2532.5613,148.43744,0.0130441045258591,0.0771252749875063,0.0023909598028301,0.0400538589015151,1566.3108263963709,83.35433468,-25.45513149872847,0,0,1,1.5076190476190476,1.5308390022675735,-259.919,174.96414,59.23189,55.768105,17.269125,28.63456,11.279722,7.3472977,20.380873,15.030382,13.374285,17.616434,3.9624038,-493.66428,46.511845,-36.8037,-25.716614,-31.02443,-46.40331,-29.695772,-34.97269,-31.68227,-27.15298,-23.406147,-8.058707,-22.916351,-330.5341,108.30409,-1.3600368,12.330475,-13.2381,-13.558407,-6.3681784,-10.729361,-10.109189,-6.8613005,-5.1095185,6.834375,-8.203461,1.5076190476190476,0.9848318767589986,0.0
2370,55.0,1,1356.5488,3999.774,145.52162,0.0196249080184886,0.07738013699,0.007150462286376,0.130306831763217,2249.1080220468098,161.49902344,-107.95998110582268,69,281,47,26.540408163265305,41.27297052154195,-154.34842,183.55984,34.555553,53.422226,19.814806,17.46508,-2.4806902,8.724728,-9.676556,5.068856,-6.685896,9.968659,2.7184045,-492.0914,-28.789116,-68.26794,-37.5664,-53.92451,-43.635532,-45.30147,-37.862156,-50.673668,-32.08833,-47.445557,-23.672115,-24.663233,-282.4583,89.079254,-2.9749177,0.74643826,-7.725622,-9.114986,-17.78371,-15.426524,-23.907581,-12.008598,-19.890703,-9.8800335,-10.712239,0.5646895353886235,0.6430457470807158,1.6717963143453958
2371,20.0,1,1580.7412,3995.3445,145.6555,0.0223523370486267,0.1631651222929858,0.0024816284998019,0.1139362093134573,2801.207876015636,129.19921875,-112.06979537386492,69,281,1,21.208480725623584,21.208480725623584,-136.91786,141.8948,38.6655,56.982597,44.80511,34.545853,21.289452,23.352057,19.2121,20.825985,13.131296,14.810035,15.906335,-346.7021,-32.17805,-46.323605,-16.153326,-18.41642,-19.640398,-16.277376,-15.51516,-23.002342,-10.440519,-20.274807,-15.362823,-12.282184,-237.87138,69.16383,8.661787,20.805035,15.809507,14.74258,7.6005406,9.400973,3.1745698,7.710338,1.0872749,1.7978628,0.50726014,21.208480725623584,1.0,3.253415503574277
2372,17.0,0,898.45264,3965.2856,148.95659,0.0081684481104073,0.0586945217144018,0.0034506257227956,0.050692471590909,1596.8358343934008,107.66601562,-8.961257462324893,4,12,1,1.207437641723356,1.2640816326530613,-191.66425,138.78717,25.803486,70.7006,31.476809,17.996372,19.265417,6.870861,23.446815,25.71992,17.479969,10.911627,6.956747,-416.7104,52.907627,-54.60056,-17.550463,-28.135162,-36.998875,-24.832901,-20.831587,-15.719418,-18.340208,-16.212063,-17.129017,-18.443008,-328.2952,105.82421,-23.768955,25.86897,3.493456,-14.681461,-2.826779,-5.733687,2.6328893,-0.17329264,-0.7424515,-6.2570763,-7.04718,1.207437641723356,0.9551896100168622,3.164352599289635
2373,23.0,1,1071.4606,3999.619,145.38875,0.0282985611745873,0.1212752323370341,0.0071143975734001,0.106593605324074,2065.059959366035,129.19921875,-85.73455672825143,69,281,21,20.410340136054423,25.05950113378685,-141.22299,171.78932,62.64806,74.005135,49.210857,36.034443,14.43062,12.773441,12.848689,18.238604,10.222802,25.89666,12.089983,-416.27448,-22.02946,-14.104562,-2.4221342,-20.278063,-25.440283,-30.141119,-30.535421,-30.343674,-16.236715,-27.269838,-2.1485763,-12.680036,-232.76352,120.29414,23.229101,23.391096,14.706909,7.779701,-4.0344906,-4.602002,-2.5085726,-0.2569675,-3.2051725,8.595005,0.48364177,0.9719209588597344,0.8144751177243459,2.7534466720476614
2374,20.0,0,765.01825,3945.3801,148.35387,0.0175929179599609,0.1242852653214213,0.0005944272156041,0.0503402217741935,2031.9851754512028,112.34714674,-6.567744138636507,2,12,1,1.4322448979591835,1.4322448979591835,-230.59604,148.56403,48.88503,66.66372,42.65857,11.751497,26.455864,31.667124,8.513339,35.975243,21.760237,9.925282,13.627336,-420.7178,45.82844,-13.181073,-9.656988,-5.9805956,-18.242916,-18.510254,-1.0261219,-17.498346,-13.955246,-14.426818,-15.779283,-8.491064,-305.98032,105.216095,13.026804,30.963314,11.460327,-2.3757992,6.1444254,12.315256,-3.0403264,3.8633823,2.6170156,-4.5428457,4.277533,1.4322448979591835,1.0,1.396409233399829
2375,24.0,1,610.44855,1527.5321,145.63297,0.020767420290002,0.0990096341731597,0.0008373280394849,0.0281693892045454,965.6904244430062,135.99917763,-43.95469179680218,0,0,1,1.2607709750566891,1.2607709750566891,-292.16058,204.82034,72.289505,49.306904,20.090363,23.389122,19.32108,36.10763,24.163492,12.106294,19.304312,18.538937,15.6610775,-526.1403,118.64513,-7.1215124,-10.261661,-40.241673,-18.662338,-12.985258,-14.192576,-12.326164,-27.106352,-15.640553,-4.030412,-23.411482,-371.79358,168.8534,24.161476,18.162884,-19.258072,6.5546465,3.6470785,1.5894725,7.171361,-13.260467,-1.5100195,5.954818,-3.9473562,1.2607709750566891,0.9999999999999998,0.0
2376,24.0,1,1689.5958,3999.2617,145.52455,0.0251420719732439,0.1267607801679792,0.003602438104605,0.1028952277509351,2319.053599591115,135.99917763,-99.36177920140996,69,281,1,18.610702947845805,18.610702947845805,-163.07863,176.34712,44.728653,96.56962,48.982906,19.238087,16.663654,13.2936945,23.837257,20.105957,15.4244995,18.684538,28.30994,-433.15442,-41.051643,-68.85098,0.84676397,-24.649977,-54.617004,-27.902906,-33.514854,-29.532234,-16.787651,-22.446424,-16.006588,-6.0764813,-263.11407,96.343315,-12.252181,41.74746,15.391301,-7.146456,-4.332759,-7.558589,-0.5202395,2.5232146,-1.7747703,3.2834086,8.6521,18.610702947845805,1.0,3.707543997309719
2377,20.0,1,669.2195,2915.0894,146.69211,0.0208719685771422,0.1567280832121962,0.0004158821769594,0.0810321514423076,2729.5336889259147,89.10290948,-29.22119707268422,4,15,1,1.4937414965986395,1.4937414965986395,-284.3014,117.23746,65.45828,68.63987,39.33458,26.776104,19.405907,27.000977,14.503833,8.001093,29.476759,11.225803,1.9061142,-421.56537,2.2307518,4.3281136,4.4124446,-29.144762,-8.87913,-15.224936,-5.769911,-23.296656,-17.565788,-14.742382,-14.233017,-21.913563,-335.2584,74.519684,35.346794,37.144753,7.2201757,10.429644,7.0523963,12.72318,-5.730934,-5.735912,15.993018,0.8710958,-9.372307,1.4937414965986395,1.0,2.6778395117952454
2378,23.0,1,1664.5178,3999.5173,145.54022,0.0150264136734998,0.1306269127642638,0.0021480422429549,0.1855226125776397,2952.279433903106,107.66601562,-120.16074065178582,69,281,34,24.70603174603174,33.623401360544214,-154.84726,146.40474,19.60783,84.502,33.63611,23.731955,6.2218595,28.433851,11.243697,13.206263,9.599585,21.319788,8.885454,-423.5718,-35.494926,-85.20769,-19.430832,-21.622297,-33.91847,-51.287846,-13.309926,-24.136293,-17.687746,-31.293272,-3.8390212,-17.122704,-268.3441,76.87819,-27.823458,14.618105,13.064037,2.1936047,-16.468733,6.6787233,-1.9026909,0.66395724,-3.6339805,6.2301025,-3.2048073,0.7266479925303453,0.7347868075900058,2.052142175031967
2379,27.0,0,1840.9946,3998.992,145.49072,0.0148679765498716,0.1172583961391086,0.0023548553546997,0.2579803836259079,3792.0077905944495,89.10290948,-114.72193988536064,69,281,13,16.857687074829933,19.17238095238095,-162.94905,115.004166,46.2832,37.660652,30.918968,12.368415,7.2308054,16.661041,4.26663,21.237993,1.2096171,13.509155,5.0021863,-405.1037,-80.2544,-74.03558,-56.793972,-24.612793,-50.81741,-38.399548,-21.48142,-31.952816,-15.73313,-27.905224,-9.419213,-22.22483,-247.55026,58.333664,-17.031528,-6.378334,7.850291,-7.160809,-14.172586,-0.2475765,-12.490944,0.5514196,-10.717124,3.0538774,-6.117625,1.2967451596023023,0.8792693571393091,3.598927027966817
2380,50.0,1,1297.5034,3998.1614,145.42546,0.0198136074155832,0.1356096350133521,0.0021833899417565,0.1123258429419986,2129.577807279152,143.5546875,-130.25469168428288,69,281,39,21.29269841269841,33.216371882086165,-201.2396,198.27722,57.85236,81.674095,52.242718,25.463242,14.897018,16.24371,16.754852,25.3708,18.125637,23.15718,24.560951,-597.1692,-32.31895,-55.57267,-27.998995,-16.462767,-40.355335,-47.47619,-34.49379,-37.15216,-19.25207,-28.625414,-13.898301,-11.611517,-374.55106,89.2903,3.5523024,11.509403,14.700607,-0.62113684,-11.057541,-5.549618,-7.7206345,3.4170394,-2.935943,4.334126,6.6761656,0.5459666259666259,0.6410302271507781,2.0772888816677844
2381,23.0,0,1714.8232,3998.4739,145.50975,0.0178304337132683,0.0982129568043704,0.0007558137003996,0.2011104313085676,3230.3207678121244,117.45383523,-96.88520204287884,69,281,6,14.767891156462586,17.32625850340136,-265.4269,149.59326,68.07467,65.150475,48.53645,30.223722,34.84335,14.956031,18.504797,13.158971,4.777168,24.387548,5.2124205,-648.8258,-50.419685,-29.628222,-29.171745,-22.517168,-41.03739,-23.233835,-32.988808,-19.844812,-30.098324,-33.772797,-11.486134,-40.804394,-361.04932,69.03276,22.008148,9.460377,13.05476,-0.9192564,2.5221782,-4.009198,0.0,-4.1386137,-14.244017,4.901986,-12.258305,2.4613151927437644,0.8523416151019255,3.982394697992902
