gender,mean_pitch,max_pitch,min_pitch,jitter,shimmer,energy,zcr_mean,spectral_centroid_mean,tempo,hnr,num_words,num_characters,num_pauses,silence_duration,duration,MFCC-1-95,MFCC-2-95,MFCC-3-95,MFCC-4-95,MFCC-5-95,MFCC-6-95,MFCC-7-95,MFCC-8-95,MFCC-9-95,MFCC-10-95,MFCC-11-95,MFCC-12-95,MFCC-13-95,MFCC-1-5,MFCC-2-5,MFCC-3-5,MFCC-4-5,MFCC-5-5,MFCC-6-5,MFCC-7-5,MFCC-8-5,MFCC-9-5,MFCC-10-5,MFCC-11-5,MFCC-12-5,MFCC-13-5,MFCC-1-50,MFCC-2-50,MFCC-3-50,MFCC-4-50,MFCC-5-50,MFCC-6-50,MFCC-7-50,MFCC-8-50,MFCC-9-50,MFCC-10-50,MFCC-11-50,MFCC-12-50,MFCC-13-50,mean_silence,silence_ratio,wps
1,1392.0873,3995.551,145.74696,0.0111612550052044,0.0411982945704692,0.0131937690327663,0.1142612847222222,2243.894823259832,143.5546875,-53.67121380649913,69,281,8,21.71065759637188,26.106666666666666,-147.9069,192.80522,47.1133,75.87367,58.020607,51.35094,5.5481963,32.7051,5.2500243,9.198235,13.293804,21.832886,4.1464214,-599.0923,-18.669355,-25.890572,-10.501615,-39.15621,-25.388062,-39.3662,-4.808258,-32.13527,-24.261715,-19.704947,-6.7177067,-30.72322,-222.17395,128.00328,4.8366966,22.854332,4.3354416,3.2847385,-12.120102,11.432785,-10.811824,-5.6662445,-0.85950065,5.855703,-14.450956,2.713832199546485,0.8316135442941222,2.643003064351379
1,1150.2333,3999.5447,145.39061,0.0294029874248054,0.0804073975258509,0.0109056342231844,0.0776001364087301,1826.7355017983327,117.45383523,-115.84075699630314,69,281,43,20.247800453514746,36.56798185941043,-196.01169,192.4308,65.070404,74.183136,53.272408,25.798708,17.501627,19.316784,11.780683,11.126554,12.628871,6.929235,6.251108,-472.05997,11.814236,-11.002635,1.5368519,-2.4016356,-15.280192,-27.615881,-18.8901,-28.13627,-27.810736,-17.50064,-21.360432,-18.193773,-351.51624,88.33074,34.93647,29.842302,23.072378,11.810682,4.320174,3.5207152,-1.0002421,-2.4770498,-2.214331,-4.4641576,-3.3747888,0.4708790803142964,0.5537029779592324,1.8868965825152173
1,1642.9396,3999.3228,145.3841,0.0244471173151991,0.1363252341769134,0.0028049302886366,0.1166074383857533,2150.9270951503154,107.66601562,-114.53523343684554,69,281,43,36.037369614512464,46.68027210884354,-183.38971,193.49725,54.409428,94.040665,51.031136,13.098827,12.711847,20.404139,6.0985184,26.122948,11.452854,9.980851,18.40563,-493.48907,-45.691628,-42.65493,-7.083987,-13.949268,-55.816727,-26.5923,-17.73209,-43.660492,-11.69463,-30.143183,-19.579218,-8.783944,-312.05484,110.80716,8.107686,40.268333,17.838205,-15.166757,-3.355948,1.2410477,-14.290893,5.918503,-6.93524,-4.538495,3.604745,0.8380783631281968,0.7720042747498298,1.478140483823958
1,2177.0808,3999.763,145.49504,0.0174387613111497,0.1316460536987913,0.0018124853609731,0.2110895786985539,2776.2832776283763,107.66601562,-111.4775364748532,69,281,13,16.904126984126986,20.872063492063493,-201.59787,162.59108,-2.81197,107.6804,5.5434513,26.25451,15.338924,5.4898267,20.922808,17.341564,10.609565,11.161062,9.167845,-449.44305,-56.688644,-108.01563,7.541273,-68.61729,-53.06483,-36.953087,-36.075104,-35.109806,-22.370998,-21.935297,-15.474602,-20.074099,-284.7689,75.67116,-60.122093,47.494072,-30.05944,-5.9958963,-5.440485,-12.32619,-6.001603,0.45977092,-6.40434,-1.1006688,-3.2810626,1.3003174603174603,0.8098924665764218,3.3058542595099394
0,918.4415,3998.9094,145.36287,0.0261737670401343,0.13160096167509,0.004646200673919,0.0769023921523634,1528.688034327888,99.38401442,-114.9125928262269,69,281,2,49.01732426303855,50.57523809523809,-207.18626,182.86801,31.297897,93.7632,12.815669,40.302486,4.8577585,28.809292,5.356027,0.0,14.263343,5.2528005,13.821029,-357.7126,57.793747,-38.909317,6.9359155,-37.59138,-18.412971,-43.878662,-17.499048,-23.79652,-32.899803,-9.337642,-16.412516,-13.969135,-285.27618,137.94173,9.282293,41.184547,-1.9250064,8.369633,-8.853543,0.0,-4.8506594,-10.198666,0.17883813,-5.124547,2.63859,24.50866213151928,0.9691961147218756,1.364304007231094
1,1470.9674,3998.8984,145.3861,0.0253026114340757,0.1556715867998191,0.0035220313538161,0.1583425617563373,2676.4362963879043,83.35433468,-112.27025972294336,69,281,33,31.13795918367348,44.87891156462585,-161.02328,163.70422,51.943546,71.1369,34.88148,29.302664,-0.109379314,14.7013855,3.7679198,12.673645,6.0996566,9.415696,8.017344,-499.6884,-35.759274,-36.749283,-17.686066,-35.503944,-25.116512,-56.362316,-27.758219,-35.216103,-21.192547,-29.007462,-18.300615,-17.127258,-292.80194,80.28952,4.0301685,13.618612,6.779626,-0.45985293,-26.123169,-4.4696546,-13.965047,-4.875603,-10.304197,-4.2270203,-5.001067,0.9435745207173782,0.6938216212938825,1.5374704420056993
0,1379.708,3999.7825,145.55644,0.0177005809748731,0.1005693569284069,0.0043307917355653,0.13018216934151,2378.5741820379603,75.99954044,-102.49357815028644,69,281,37,25.35619047619047,33.3471201814059,-190.66222,159.20534,42.687847,71.92711,8.175672,10.187967,-2.462422,13.766356,-6.682944,6.131837,3.3270082,2.8620582,-3.759306,-416.91385,-27.703842,-43.948334,-20.183239,-45.43111,-42.187485,-40.591953,-22.43454,-41.307526,-21.98528,-21.490667,-21.443361,-30.755941,-297.55914,92.493195,4.4394093,15.636711,-14.319927,-6.7375402,-17.92384,-6.1867743,-20.400005,-9.368537,-10.374804,-10.005955,-15.069893,0.6853024453024451,0.7603712206107948,2.069144190702077
1,834.3422,3932.1282,145.85988,0.0146721752895473,0.1393895129151432,0.0020488011033436,0.059009448902027,2245.517200146808,143.5546875,1.2947429619510993,0,0,1,1.7122448979591838,1.7122448979591838,-177.61577,119.71669,68.69902,58.77415,32.42583,14.67024,17.20253,35.088367,14.812045,17.273075,26.876268,12.407254,3.7854874,-337.43994,56.27233,-26.52037,-5.9588237,-27.522272,-21.61877,-20.875065,-13.842877,-27.26494,-24.175894,-8.260027,-14.235938,-20.326313,-251.14243,92.00078,29.573097,22.873741,1.4129081,-4.4609118,1.0107541,8.200338,-9.697683,-7.092089,8.17351,-2.0737233,-7.22314,1.7122448979591838,1.0,0.0
1,743.1465,3892.532,161.68578,0.0156329180722559,0.0866189240816549,0.0023241535192235,0.0453509706439393,1794.609512665951,75.99954044,-22.79683118293584,3,7,1,1.5187301587301587,1.5187301587301587,-227.40077,151.20894,46.853134,80.910034,24.104502,9.324088,32.200817,28.140963,11.469239,21.362114,17.899313,19.602356,10.149028,-439.46832,47.42238,-30.408417,7.865341,-51.012047,-31.940563,-13.418846,-31.146458,-19.322985,-18.155413,-14.870473,-5.6534843,-14.593589,-316.46942,91.43941,10.469917,43.065197,5.485902,-9.428761,12.104523,-3.6904125,-3.6955295,-4.451565,0.28524324,6.4827366,-4.2549844,1.5187301587301587,1.0,1.975334448160535
1,1582.654,3999.6335,145.38676,0.0222785504793378,0.1193380775544673,0.0014303428501722,0.1313013409750252,2293.5861130900425,117.45383523,-144.7510919408279,69,281,41,14.791111111111112,23.0,-210.07706,181.3071,34.599686,60.686413,56.11277,17.321903,12.368127,10.486397,6.660963,18.963629,14.568423,14.599683,16.754175,-545.4199,-9.049551,-83.90074,-11.048863,-25.308083,-45.36905,-26.482197,-30.209877,-41.319824,-13.017875,-30.969212,-19.498188,-8.809322,-358.3756,96.73417,-9.06601,13.960032,16.444153,-1.90907,-6.6631665,-4.6545124,-10.919003,4.2514076,-1.6791167,-0.6367976,2.9132128,0.3607588075880759,0.6430917874396136,3.0
1,1091.9348,3929.5571,146.0748,0.0228286776484347,0.1554773246532214,0.0012714989405873,0.0581103515625,2729.5769003865566,172.265625,-21.82473711746629,0,0,1,2.32,2.32,-196.63487,130.60007,65.17282,68.03939,50.00957,11.728668,27.917452,33.871067,-7.991717,26.069103,28.581427,8.398569,22.041386,-420.74393,13.123829,-1.6574886,-0.23440245,-19.29062,-11.776385,-17.8867,-4.2460256,-33.914143,-11.145602,-2.7833908,-21.223347,-7.036358,-340.44568,71.96597,44.51168,45.236465,17.99887,-0.8676436,16.267656,19.798445,-19.841106,8.9395275,13.362009,-6.4321995,4.413394,2.32,1.0,0.0
0,1361.2648,3998.0076,145.55725,0.0247167409235653,0.1391929001911304,0.0030054501695368,0.1166341638673353,2156.2768375731634,95.703125,-104.46939057792036,69,281,14,25.379410430839,30.66702947845805,-167.8606,166.44354,71.772766,101.00554,25.106882,33.91916,34.645638,30.860363,15.488303,17.671549,19.063637,11.307462,11.540422,-440.0218,-4.650791,-63.15628,-23.8945,-52.92761,-36.943653,-25.078472,-24.954508,-30.266052,-26.507044,-17.569998,-22.367546,-22.926537,-276.19653,95.99385,8.660641,29.16198,-5.9474125,4.2219324,6.03259,4.2162066,-5.677805,0.4374441,0.6271972,-4.518689,-5.6026864,1.812815030774214,0.827579679625204,2.2499733809715354
1,1930.5568,3999.69,145.57173,0.0166271637961799,0.1174083400628072,0.0010045822401704,0.2220736563048727,3281.457867815151,117.45383523,-129.2838449375582,69,281,34,20.17814058956916,26.43655328798186,-178.59222,154.05931,39.923264,84.810196,23.319187,36.645313,19.978664,26.78621,8.845263,26.696697,6.420016,13.479173,18.070612,-560.6013,-82.59683,-81.70541,-22.300238,-46.695545,-47.248455,-29.226763,-24.112017,-42.68184,-7.952718,-40.761997,-15.814455,-11.801883,-306.3511,73.470406,-11.393528,18.745472,-0.37194973,4.081568,-4.440538,4.7280483,-11.7211075,8.768061,-10.264856,-1.5707712,3.1969392,0.5934747232226224,0.7632666925132864,2.6100225414546614
1,823.05054,3993.6023,145.75064,0.0128633405520851,0.0886069117124913,0.0067884056070039,0.0411299035904255,1588.146362112033,123.046875,-51.5753481046414,4,15,1,1.9969160997732427,2.179863945578232,-146.73221,174.63232,61.32376,59.376026,45.53374,10.370526,23.203243,34.27332,3.3078704,18.908169,27.889105,7.214315,6.9622993,-432.26758,50.06035,-45.669468,-9.476423,-36.667957,-32.098606,-29.483614,-20.004572,-27.27712,-15.775434,-14.253046,-13.884067,-15.160896,-289.07333,130.74089,22.81468,19.762028,-2.0966632,-5.890448,7.50089,9.330877,-8.7170105,1.3070168,6.454183,-3.4538577,-2.52109,1.9969160997732427,0.9160737319518996,1.8349769067532145
0,1069.0466,3995.4995,151.69957,0.0188117907496919,0.1041455064014668,0.0011505778428179,0.0642477730724299,2197.488005043511,172.265625,-74.14637105587187,0,0,1,2.459183673469388,2.482403628117914,-208.75302,118.1851,41.158157,68.93324,25.122862,20.878227,28.08668,18.672853,29.810404,33.41271,18.18119,14.803352,10.176071,-454.72107,41.9346,-59.013317,-19.855946,-34.496716,-31.303638,-6.7680063,-38.371582,-14.890573,-6.8964725,-24.690384,-14.483264,-21.989388,-325.20157,90.42738,7.1604085,26.604588,0.9951971,5.5022564,7.5719447,-9.787983,0.14927429,6.2094116,1.4053187,-3.2405314,-4.153684,2.459183673469388,0.9906461808283248,0.0
1,668.9313,3937.1482,145.40807,0.013213940138475,0.1104730818420363,0.0021636164005461,0.0720984053938356,2056.03144261576,107.66601562,-48.69866509593429,4,12,1,1.6555102040816327,1.6787301587301586,-220.01416,154.12567,66.99517,56.63143,21.473812,27.819576,19.851856,29.479921,18.330067,16.47253,28.175524,4.4461355,3.531269,-425.90228,-3.168962,-7.355339,-13.739201,-30.277706,-18.755093,-10.226901,-12.396412,-11.769996,-16.927647,0.23214749,-18.86814,-23.936533,-294.5793,126.2462,29.04126,23.294472,2.7862768,6.798601,6.27382,14.649242,4.419136,-1.7012688,12.674263,-3.6461697,-13.136993,1.6555102040816327,0.9861681435055112,2.3827534039334344
1,961.7771,3644.2166,146.24765,0.0189223097571275,0.126174529434683,0.0011263336240753,0.0628135279605263,2318.66681063498,151.99908088,-59.06324074737256,0,0,1,2.2008163265306124,2.2008163265306124,-174.57489,145.84349,61.137413,48.565006,52.117733,25.745192,36.06876,18.436966,19.379519,29.873348,16.283535,29.549917,13.947202,-407.99817,47.987186,-43.637283,-23.060038,-26.939648,-17.125122,-6.267949,-15.606992,-30.063938,-0.11145508,-28.022182,-2.6474004,-23.67274,-287.21484,103.726776,12.860666,16.255932,7.5002265,3.4031682,13.838659,1.0852838,-13.146978,15.134033,-5.418322,7.065263,-1.4499094,2.2008163265306124,1.0,0.0
1,1406.4772,3999.488,145.35225,0.0272149431492649,0.094632691440737,0.0060964513664323,0.1268530638467458,2166.64258717586,92.28515625,-69.432020932243,69,281,18,21.43201814058957,26.38,-175.95592,197.85155,58.1931,71.62571,41.45141,30.378653,11.678278,25.459553,10.406081,15.09165,10.107875,29.919935,8.852056,-585.5716,-16.219173,-21.544373,-22.32406,-39.838757,-27.75338,-32.423435,-17.822428,-28.003248,-20.305496,-23.636768,-7.8066654,-20.573353,-259.38477,140.16129,8.999567,16.297796,1.757481,1.0431486,-8.270554,2.8967137,-5.6010256,0.07591737,-5.9779816,7.174509,-4.4027452,1.1906676744771982,0.8124343495295515,2.615617892342684
1,1494.1821,3999.77,145.44705,0.0221589719651088,0.1326348807499589,0.0029978202201674,0.1428106743787092,2399.375096594276,83.35433468,-107.16945672197612,69,281,22,24.14875283446712,31.28172335600907,-143.20157,181.35356,28.531622,59.678444,13.937226,22.395653,13.04733,7.428761,10.614938,4.4989614,4.0286393,6.668487,4.5033298,-418.6189,-21.91667,-42.83936,-32.7833,-39.85479,-31.114092,-22.391283,-27.361553,-21.959417,-24.488363,-29.411434,-21.462679,-21.88897,-255.63876,114.52057,-6.582306,10.537928,-4.9169674,-1.3919114,-2.3446472,-6.121043,-5.0624967,-8.244009,-10.47056,-5.299634,-5.532713,1.0976705833848692,0.77197642085241,2.205760827647797
0,1204.1649,3941.0144,146.51976,0.0175481356888976,0.0948975287266761,0.0094140190833135,0.0727684818097015,1994.560213945256,123.046875,-48.74012056085146,5,17,2,1.4461678004535146,1.539047619047619,-123.834045,139.7643,94.57513,56.87893,30.66921,13.211837,29.972258,20.290785,11.76058,28.820719,19.638285,9.207491,19.743162,-386.28433,48.678364,-91.3524,-16.49895,-18.885382,-38.394314,-9.179812,-22.970556,-24.312544,-9.033421,-13.27005,-12.528949,-10.119853,-218.87086,101.97388,-27.278374,12.64433,10.6899605,-7.52159,9.741348,4.4056735,-4.5465183,10.184414,2.953321,-1.807121,1.0903718,0.7230839002267573,0.9396511079679396,3.248762376237624
1,692.1684,3607.7686,146.73404,0.0174876146962374,0.0926236448086515,0.0027359179936441,0.0520326967592592,2039.2808697727653,172.265625,-108.64568792115875,3,13,2,2.275555555555556,3.113378684807256,-191.1507,171.25697,54.347157,60.25937,67.318825,15.8862,31.520287,31.533085,3.2429643,26.765234,25.002684,15.73293,14.66207,-469.22873,23.004612,-17.926247,3.5521972,-23.839666,-32.101925,-15.261802,-11.974029,-31.645107,-12.179886,-20.663439,-20.526468,-10.287211,-349.75204,112.870476,30.287287,41.715496,13.219847,-5.6394353,13.816705,17.869839,-8.733707,2.688684,3.813383,1.3189154,0.8647582,1.137777777777778,0.7308958485069194,0.9635833940276768
1,835.385,3410.6833,154.66179,0.0145181331821231,0.1451509819616407,0.0003867526799613,0.0295617055084745,1028.094339841198,184.5703125,-28.138934547085857,0,0,1,1.3653061224489795,1.3653061224489795,-285.89264,212.40085,41.865692,56.457905,43.002533,23.48595,21.882608,13.326317,12.907095,29.78423,6.1965327,19.21639,15.633617,-552.8865,105.430435,-56.568935,-5.608303,-24.403893,-6.4471188,-11.382958,-11.60462,-33.275356,-15.286465,-23.499897,-10.959648,-6.338801,-392.42007,154.52678,3.256256,28.526402,3.122232,11.910362,4.5831175,0.24546978,-6.9872985,5.7995176,-9.60862,4.115405,5.7528305,1.3653061224489795,1.0,0.0
0,1626.7074,3999.2961,146.43118,0.0166497271476339,0.0934742402486947,0.0034636129026653,0.1785143897646949,2819.8598357697724,103.359375,-109.6070870592826,69,281,19,20.20136054421769,31.199773242630386,-227.07947,154.10857,42.763535,44.13026,24.139473,6.367268,1.874931,9.29609,6.9084196,12.49023,-7.596251,12.963879,2.303204,-505.85788,-6.769623,-31.058203,-29.127178,-33.53164,-38.405537,-49.256973,-27.521292,-24.453714,-26.054754,-40.304893,-16.513985,-24.112978,-339.62885,70.14368,7.6611834,-2.6820052,-1.2545991,-11.584875,-18.827106,-4.9352446,-7.9497285,-9.092539,-20.504612,-5.0288515,-9.970882,1.063229502327247,0.6474842104498114,2.2115545348169574
0,862.453,3994.485,145.45758,0.0322127845781129,0.1461144741620463,0.0095252974846763,0.0875618705160044,2060.2645727006134,117.45383523,-66.21048094891648,69,281,1,21.00829931972789,21.031519274376414,-152.33853,163.92018,68.51991,69.95585,39.50785,23.501617,17.067204,21.38642,12.831346,16.324594,8.157917,23.498302,3.4553497,-322.97516,7.2878356,-8.490612,-3.9314365,-6.6965156,-22.604382,-17.418915,-14.767736,-18.20278,-17.04713,-14.62398,-3.291546,-23.05816,-223.77599,111.570274,27.468391,30.995308,19.592281,5.3508797,3.027569,5.847925,0.21342441,2.5502877,-1.212948,8.006988,-7.6629353,21.00829931972789,0.998895944969757,3.2807900893810173
0,1088.8209,3950.273,159.37454,0.0133795887500025,0.0729180144666023,0.0112190807700015,0.0602953361742424,1764.2879899248508,143.5546875,-20.60263067874814,1,5,1,1.506031746031746,1.5292517006802722,-124.92971,158.62599,52.98446,72.14107,39.632942,9.135719,12.349801,25.51067,6.263295,7.417714,15.006463,7.929391,7.4057746,-364.3733,42.614147,-70.37097,-11.574549,-37.535313,-32.870426,-24.390135,-15.345696,-16.18099,-21.875317,-20.333963,-16.063921,-16.720255,-236.23416,110.8297,-5.073192,29.046312,-2.4606981,-9.436464,-5.4807568,1.6726615,-5.934346,-4.065806,-2.0064359,-4.3694935,-2.1367517,1.506031746031746,0.9848161328588376,0.6539145907473309
0,1355.2845,3999.1577,145.48395,0.0168723418553513,0.0841058167969681,0.0033751407718739,0.0993928532717449,1895.272785200237,99.38401442,-122.70018649573512,69,281,65,25.402630385487523,43.503945578231296,-222.21524,177.5346,40.70835,75.91766,22.828012,25.484562,27.237503,18.299307,13.908498,17.257765,5.4938993,24.0116,5.33415,-442.70862,53.48551,-41.96483,-20.648573,-34.26932,-27.027735,-24.385519,-25.310291,-21.393433,-21.764406,-38.573227,-14.729646,-30.40022,-363.45663,103.44098,-3.336483,2.9486203,4.3029213,4.6993523,7.9700513,2.3639975,-0.7801059,4.3414345,-9.666406,-3.3447757,-5.4012947,0.3908096982382696,0.5839155517470721,1.5860630359588932
1,1489.2866,3999.6921,145.37666,0.0219817209086379,0.0837055130343212,0.0065764610758035,0.0940157229623824,1852.329652944008,112.34714674,-102.8607048372504,69,281,31,27.074467120181403,37.03106575963719,-165.86024,194.02145,41.96956,92.628525,47.03812,17.936563,15.7666645,13.589867,8.359751,10.106904,6.0872245,11.5822315,5.4547043,-462.1106,7.25842,-52.06883,-13.826041,-20.165682,-33.053944,-19.414843,-26.050829,-25.470222,-29.404812,-29.69665,-15.811172,-19.834951,-287.66107,118.15451,-1.6362408,31.75842,16.623844,-0.8763801,0.0,-2.8036585,-4.402459,-6.793483,-8.101582,-3.5546217,-6.5878706,0.8733699071026259,0.731128488062361,1.863300409657884
0,950.3425,3999.574,145.50067,0.0198126775418764,0.1111770973841219,0.0044268667498278,0.0954356937429854,1563.6990840927233,99.38401442,-134.8956139426662,69,281,35,22.26793650793651,41.36775510204082,-250.84538,209.88493,48.57799,61.063923,36.21324,56.51629,1.6119608,14.905358,8.771145,7.8743854,7.691848,0.19578463,4.883152,-465.15335,36.240288,-30.123734,-16.770836,-44.8734,-25.67439,-76.44656,-23.687553,-24.710087,-26.522749,-15.114993,-21.366053,-15.312393,-388.74292,112.94745,21.674252,6.4552,-0.41793466,-0.45970967,-18.296688,-5.3623366,-4.215845,-2.5982227,-2.5367222,-8.137746,-6.4060335,0.6362267573696146,0.538292117931194,1.6679657822813785
0,1353.7535,3999.6536,145.51178,0.0186888135745199,0.0846224171272425,0.0064814427299068,0.1132883319417939,2176.564722025384,103.359375,-89.06105552216862,69,281,36,25.332970521541945,30.4049433106576,-187.64964,186.63326,74.64795,86.355644,28.767988,20.812857,17.080229,26.541046,20.08496,34.833015,11.731858,14.610129,13.515299,-493.52664,-24.6844,-36.304207,-5.687971,-30.56161,-42.754436,-36.61424,-17.507486,-27.771997,-9.5994625,-18.280027,-15.900036,-16.800303,-287.728,101.4626,22.559444,31.920427,3.5391002,-5.616265,-5.7651854,9.064718,-0.8891708,10.350649,-2.33622,0.34362388,0.8361827,0.7036936255983873,0.8331859152870772,2.269367822692634
1,1197.4025,3963.1348,145.74135,0.0153927593119513,0.1154012553954319,0.0044942754326123,0.0622298869680851,1677.3881285244483,99.38401442,-25.447094371460256,0,0,1,1.071156462585034,1.071156462585034,-159.86389,166.83688,23.663225,72.427185,52.59296,16.516521,26.010592,17.648924,0.61675084,24.55472,16.066751,2.2565029,23.306192,-367.1579,70.6708,-54.516846,-13.620634,-9.473627,-21.015995,-27.96441,-28.417961,-29.601717,-16.248638,-26.638231,-16.18402,-7.4896445,-237.92723,133.27348,-9.642465,24.474806,19.374025,-1.8339901,-8.160206,-2.1203423,-11.419633,-0.24582481,-2.8703756,-6.8655233,6.835184,1.071156462585034,1.0,0.0
1,672.3701,3283.0364,146.16055,0.0207919118423561,0.1005751680820769,0.0029061864425922,0.0792439778645833,2182.473702804834,135.99917763,-52.21889312952732,4,15,1,1.4628571428571429,1.6626303854875284,-202.02393,162.65288,83.79398,39.28634,42.361485,41.148064,11.948662,18.639812,23.780832,12.624297,19.478565,9.499754,11.9259,-463.5345,-17.162594,-24.521767,-11.960961,-43.30277,-11.380431,-10.879729,-27.280481,-17.93127,-25.050425,-5.174739,-23.406176,-11.28628,-279.96408,118.02546,15.071487,13.026374,-3.0500271,7.6945486,-0.58591294,1.0668105,6.3655624,-6.6670036,8.267923,0.52304614,0.82609266,1.4628571428571429,0.8798450669648945,2.4058263549821337
0,1027.4563,3999.5134,145.8903,0.0248060228922446,0.1113306817249504,0.0049501823498242,0.0847318511226541,1662.3535314996109,95.703125,-107.02371423275504,69,281,15,20.201360544217685,25.97315192743764,-219.40512,188.96649,31.19804,88.82796,23.41999,45.075882,7.42072,22.840446,11.78449,9.958642,8.509779,15.704556,14.488548,-418.18506,33.389664,-36.60085,2.7223196,-36.346817,-37.065742,-46.418266,-17.154377,-21.980822,-27.918303,-21.337236,-7.8933606,-11.847232,-300.43573,110.7358,7.7570925,37.555023,3.6762953,6.4851255,-16.92101,2.308421,-1.6323743,-3.9541235,-3.3879876,2.1243918,2.277318,1.3467573696145123,0.7777785538180014,2.6565893963415914
1,1602.606,3999.6167,145.45403,0.0244562244330147,0.1094894687834257,0.0020782514612888,0.1969592524509804,3104.5312841249247,151.99908088,-111.5636841517335,69,281,27,15.905668934240362,18.94326530612245,-165.88554,156.46005,74.244675,76.62536,52.306183,36.06645,14.49049,28.021564,4.7476535,24.923178,0.31787473,26.526558,6.082661,-545.6373,-82.843445,-26.503082,-11.076607,-28.196358,-29.718258,-37.401474,-13.840616,-34.63707,-12.688765,-42.979656,-5.6678734,-25.15276,-314.53937,73.216805,20.065708,23.350508,13.107109,6.6148005,-9.799435,4.9055314,-13.677038,2.2252789,-17.994915,9.257557,-8.97512,0.5890988494163097,0.8396476888860159,3.642455452371205
0,1390.4019,3998.8083,145.40277,0.0149989785211143,0.1067576242963362,0.0026561861216977,0.1408814617406542,2317.888833248784,86.1328125,-127.70612526859423,69,281,29,18.7849433106576,24.84190476190476,-187.61165,173.67604,56.589714,88.06708,17.609697,8.637201,20.418663,19.971003,-4.330462,12.43258,3.4382627,10.303664,3.2916865,-468.4608,-8.72914,-76.12071,-16.217916,-43.46873,-72.68445,-35.596947,-29.536108,-41.023476,-30.187687,-25.99943,-20.379904,-24.898708,-322.4978,111.91289,-5.439141,17.775696,-2.106328,-19.632225,-5.9667215,-5.09398,-19.1833,-9.369915,-10.658489,-7.6004405,-9.971409,0.6477566658847448,0.7561796686164116,2.777564790676277
0,882.8665,3990.9666,147.20554,0.0160876861034995,0.0681467977812304,0.0014131125996488,0.0748855426747311,2342.526739780325,151.99908088,-65.85258720940223,5,19,1,2.1448979591836737,2.1448979591836737,-237.78224,130.61783,91.77003,64.06122,33.82773,32.171734,30.019806,19.212921,15.214964,27.697544,12.197007,20.562147,16.937384,-462.49585,25.008303,-55.62502,8.273625,-25.648636,-33.949814,-12.988856,-19.683525,-18.615755,-12.511092,-11.316456,-6.247212,-17.934826,-330.9297,92.79568,13.520238,32.613586,4.0345526,-3.7476673,8.0147505,4.9215293,1.516213,13.400157,0.6105324,7.101456,-3.265635,2.1448979591836737,1.0,2.331113225499524
1,1676.823,3999.3499,145.37427,0.0216828025929625,0.1156908331122795,0.0026490372272702,0.1477256788599641,2153.438779745777,143.5546875,-98.46442001138304,69,281,18,22.12861678004535,25.865714285714287,-207.87646,187.72209,32.718285,107.88881,18.381697,43.46339,-1.4125155,24.447079,5.655252,7.909883,5.1687346,3.8269773,17.379969,-464.50015,-4.06701,-59.366627,-3.2755828,-76.19864,-55.727436,-62.736755,-17.488506,-35.905724,-28.161974,-26.620872,-21.20277,-11.426428,-295.50168,102.0006,-6.955633,47.30333,-19.037792,-5.668782,-27.14176,1.8326396,-13.701461,-10.8510895,-9.155178,-7.838273,1.6277498,1.2293675988914083,0.855519261351582,2.667623992046835
0,1166.6128,3999.5022,145.39066,0.0224616486782188,0.0750552055247606,0.0109747890102541,0.0836407254054467,1761.0089521917496,112.34714674,-101.29255318027748,69,281,44,25.35619047619048,37.9292970521542,-171.13022,183.00009,51.432964,69.29053,32.68187,16.913645,16.475197,16.294703,10.869814,6.0377927,8.971276,13.016743,5.5518193,-413.0729,17.66514,-36.298145,-15.417062,-17.522717,-28.466776,-26.504477,-18.763744,-24.448687,-29.01688,-14.884941,-10.953805,-19.0697,-295.40894,113.563446,20.83628,28.68022,16.91162,0.90401554,2.3604352,3.001539,-3.748079,-6.2781525,-1.2374256,1.9159304,-3.5432787,0.5762770562770564,0.6685120064662621,1.8191742363461796
1,541.9222,1565.268,148.21664,0.0218772883488827,0.1329637186267243,0.0003604219939024,0.0487874348958333,2527.9227444194744,123.046875,-56.25409154591328,3,6,1,2.2072108843537417,2.2072108843537417,-305.33813,131.88501,70.653725,51.155693,37.545174,12.83645,28.258156,33.397797,-1.774368,20.993443,28.302578,11.273653,20.582642,-534.91595,-4.844224,9.086182,-1.1736065,-22.907003,-13.790576,-15.001751,-16.07832,-27.75077,-12.695793,-11.848373,-19.836899,-6.5088444,-425.80368,86.25916,46.940926,29.857618,12.481667,0.015481122,17.09219,20.497107,-12.612848,9.218853,7.988759,-6.376135,9.340562,2.2072108843537417,1.0,1.359181409110522
1,1373.5828,3999.7107,145.35376,0.0164125543974101,0.0905455326417241,0.0027216059318224,0.1322385667566445,2237.7648644847227,184.5703125,-122.3877331407115,69,281,43,23.03419501133787,34.9291156462585,-224.84323,196.88756,29.013271,54.682926,10.602119,24.029345,-2.0794396,1.160723,1.7098026,7.7604465,-7.676665,8.40291,8.998289,-460.3677,-2.8569977,-55.696774,-28.608845,-44.84162,-32.46303,-33.50772,-43.5262,-29.188803,-22.614014,-42.12504,-17.859299,-19.227459,-338.00372,99.76042,-1.9154809,10.696676,-11.794041,0.90185684,-16.200203,-14.65721,-13.398586,-7.9536333,-19.197851,-7.05483,-9.053089,0.5356789537520436,0.6594554309537815,1.975429343782744
