Id,MFCC-0,MFCC-1,MFCC-2,MFCC-3,MFCC-4,MFCC-5,MFCC-6,MFCC-7,MFCC-8,MFCC-9,MFCC-10,MFCC-11,MFCC-12,MFCC-13,MFCC-14,MFCC-15,MFCC-16,MFCC-17,MFCC-18,MFCC-19
2240,-316.94565,55.241943,2.156181,42.68698,-4.5405254,3.068188,-3.4180973,0.6245299,-10.581519,3.8431897,-5.6591988,2.7032132,-4.2426844,3.1648061,-1.4552602,2.6909003,-3.9461606,2.428367,-0.87037665,-0.55736464
2241,-283.31262,56.88194,1.6333168,17.645958,-4.9773765,-30.393574,-18.619236,-2.1665187,-13.305923,-4.9421287,-19.587921,-5.7784767,-16.790573,-1.9041072,-16.949951,-7.6348543,-7.859675,-7.3092246,-3.4047916,-5.583115
2242,-339.7784,110.620026,26.656767,20.288193,2.208767,5.820181,2.1531746,8.488158,-2.512322,3.9916604,2.8392859,-2.2688835,2.8861868,6.0882173,-8.539158,10.709564,0.608723,2.1083896,-2.3474233,2.8500905
2243,-274.77676,105.84212,10.030656,26.023354,2.53361,-3.4057572,12.886436,-8.785492,-10.39003,11.697067,-7.346892,2.8744128,0.8470044,-3.212565,6.467648,-4.0706735,4.527054,-6.150026,-1.526638,-2.3473194
2244,-321.97113,120.754776,10.421317,34.57905,0.16737138,6.381169,8.282454,-10.648006,2.0863771,-1.9877194,9.044698,1.2961686,-2.5377252,3.7572544,0.18472806,4.4961286,-7.977521,1.7898924,-8.481825,0.8965136
2245,-235.95784,85.245476,4.8138027,22.002577,-4.816936,7.4536085,-4.9312778,-3.3810546,-2.210034,-10.192159,2.3184743,5.7006164,-4.738113,5.650265,0.60402185,-2.6747258,-1.9045625,-0.42129087,-4.7641673,2.5832396
2246,-426.53876,104.41585,38.47081,14.040345,4.3085003,-9.984752,-12.436164,8.50276,4.705776,-1.1515437,-6.1522794,0.19897777,3.1925156,6.245001,-1.2782936,-1.1222016,4.373178,-2.5706055,-5.50702,-0.37290886
2247,-372.258,110.03866,40.87883,17.6706,0.28831896,-0.5700346,11.251047,13.348594,-7.912487,4.1412377,10.554907,-3.3222203,5.7276382,0.48042548,-5.594981,5.756341,-4.164151,5.500868,-9.017624,11.230395
2248,-330.06998,55.827232,38.519726,42.603256,16.45165,4.171989,7.8553634,-13.051467,17.750957,0.34724134,-10.312287,14.086456,-8.632008,17.066494,-0.7693361,4.8534255,2.222717,5.0302753,-3.9936776,0.08527265
2249,-215.36813,81.67771,-2.477046,16.425251,6.906439,-2.4488466,-4.089363,-0.6190432,-13.294053,1.78484,0.7682448,4.15105,-4.3725123,-1.157786,-0.47621194,-5.1248455,-7.2493186,1.7685914,-7.5004873,1.3750377
2250,-277.64105,133.46048,-5.6158466,24.073257,19.564026,-4.5487423,6.054675,-6.648899,-6.6285353,5.1833277,-8.268563,5.028199,9.3974905,-11.625019,-1.6075739,10.0528755,-14.53903,4.932088,-8.811903,6.8312445
2251,-286.755,145.57106,22.93474,30.564014,1.7690834,-9.487393,8.676503,6.579454,-6.210479,1.9431759,2.0766518,-0.08537102,-4.83782,-4.875164,-1.4346602,-0.6095228,-6.5896225,2.0809264,-9.940183,2.796157
2252,-395.65475,86.260796,24.910484,39.876263,14.696145,-4.408073,-18.027868,4.7692447,-2.9963567,-4.155379,1.7998989,-2.5125325,0.0406515,5.3231063,-5.3200216,2.47425,-2.7903075,1.278508,-5.029082,-4.144186
2253,-282.02133,129.93404,10.966218,54.386024,-13.997075,15.249612,-16.263191,-13.553825,-11.357813,1.2049564,-6.089877,-7.634444,-0.31558025,-13.329153,-2.4384098,-4.697797,4.3306475,-8.985529,-6.243614,-5.283083
2254,-241.16048,74.765724,5.4520035,37.19059,-1.4292369,0.9453575,-2.111309,2.7469604,5.220455,-4.357053,1.2653822,-3.8711746,-7.033436,0.06748174,-2.8133533,-0.60126615,-3.185679,0.8939084,-1.7337812,-2.3667948
2255,-384.11813,68.73243,41.99598,33.277115,11.411095,-10.33613,-11.783463,1.9812155,3.2478216,-7.4844007,0.6267886,3.0775719,-8.683428,6.482483,-3.7646017,-2.7863877,0.72592366,-1.6366129,4.0214834,1.0850017
2256,-320.49982,72.54082,-23.299414,29.918957,14.695411,-15.62121,-4.0085244,-8.446252,-11.661951,-7.1325307,-14.986666,-13.729311,-9.299845,-11.922076,-6.5895452,-10.851215,-11.599526,-0.98068863,-12.16197,-5.4237394
2257,-293.92694,109.59547,-2.2653763,37.02888,-5.799882,12.363859,-34.35827,-11.180871,-3.436373,-10.339165,-9.897756,-5.677135,-0.5064181,-20.099064,-0.57767826,-5.4278164,-11.227723,-2.1154494,-2.1524334,-7.240739
2258,-324.13345,103.11256,-10.064337,34.944866,-6.888228,-7.5768876,-21.708061,-6.374076,-13.087734,-12.947707,-3.5226612,0.33504328,-4.483751,2.3777323,-2.6339645,-15.253177,1.1470828,-13.343025,-9.340285,-3.93944
2259,-335.69485,73.32417,-17.891165,10.283857,-4.691452,-13.84044,-23.891567,-12.967396,-16.00653,-7.960743,-11.918997,-3.2058349,-9.237283,-17.18484,-3.0723872,-15.694351,-10.994181,-1.7780818,-11.343493,-4.479826
2260,-297.66107,88.275444,37.917435,26.549143,11.96913,-5.987664,9.464473,14.400277,-12.111263,12.753914,9.947909,-6.8603096,11.314758,1.1455905,-3.1673527,10.369668,-7.1464577,3.618451,-8.443988,3.0416877
2261,-362.6044,83.660385,-46.703163,65.57884,-19.274368,-10.006811,11.071398,-17.231976,4.1857033,-6.998734,-3.295349,0.5568683,-5.6169567,-1.3052408,0.4236601,1.5075063,-6.591829,1.3454101,1.159056,-5.3755074
2262,-335.5185,89.292816,-7.2958603,35.737038,13.23823,-10.188454,-7.0406275,6.5067353,2.2106822,3.4060078,2.6578526,8.45249,6.318211,3.6575854,-1.6169174,2.135684,-1.6864235,0.5209908,-1.8662359,1.0431647
2263,-291.17307,91.2421,-8.489639,56.92071,-3.0886104,27.83509,-5.690118,12.8310995,9.52087,-4.3560643,1.4626782,5.0527987,-10.654706,-9.23847,3.0708852,0.75962555,-9.275786,0.466251,4.09784,-3.1413538
2264,-287.81442,169.06328,-21.766464,33.17307,-4.284584,4.381204,-5.3509607,-6.186133,-10.175547,-5.4081087,0.14577106,-6.1815367,5.404073,-10.174057,-2.669446,2.6020358,-5.469445,-3.914982,-4.838819,-4.2726874
2265,-295.97507,126.78652,16.30935,8.486847,12.214144,-5.3786244,-3.5247035,2.2183595,-8.407751,0.32316598,-11.85937,0.973207,-6.9460583,-4.9435863,-4.2040033,-1.9071275,-6.4681597,-1.3625406,-5.987379,-2.6151288
2266,-314.10486,113.73787,-11.276242,37.820457,1.5565165,-13.842468,-38.33374,-23.862988,-11.268146,-13.88573,-11.898652,-6.577195,-6.6034384,-10.829683,-10.321408,-9.186507,-9.3021755,-8.524447,1.6793294,-6.284467
2267,-423.8489,127.256195,8.06593,44.851044,6.5514307,5.5331507,8.76747,0.09844378,17.476788,-5.430228,10.175806,0.5073872,0.7852824,0.3503562,-0.5201228,0.8131876,-5.5679836,6.1420293,-2.9415965,4.348777
2268,-300.55594,120.175644,2.2245944,31.405935,-8.218553,-9.450916,5.2797666,-15.924666,-2.6699493,-12.010691,-11.39787,14.593487,-16.105469,0.6892682,-0.3490191,1.5461894,-1.7506117,-5.4631076,1.848007,-9.390614
2269,-256.81546,76.10504,16.108788,24.080938,18.993559,-16.386917,1.8368593,-21.423037,-9.757365,-10.4596195,-18.424143,-11.123842,-15.489847,-6.809618,-6.5865836,-7.8250327,-10.14857,-3.0260425,-12.47874,-6.834579
2270,-231.67981,89.93235,14.398767,27.2634,17.86692,-2.8591795,5.0611105,3.5240283,-0.93101317,3.6677294,-3.267046,-0.10266597,-1.3608758,1.5638295,-0.6138606,1.816272,-2.8112621,0.26016474,-2.631951,-1.0679249
2271,-302.58282,86.897514,11.338603,30.705486,10.0342865,7.8940163,-3.0258632,-4.1679525,-1.3462425,-7.13641,-4.802344,1.6864319,-4.5108776,0.436224,-0.30734548,0.72603124,-7.008178,0.40104726,-3.5034113,-3.6392095
2272,-289.31744,133.29462,-12.214787,29.829151,-10.159951,3.2358963,-25.085033,7.668335,-4.666141,1.3629726,-0.040699426,-6.4530663,7.3022695,-12.31802,1.7396806,-8.646242,0.2998502,0.28768432,-10.629723,-4.122652
2273,-298.82068,81.35083,3.5719337,29.578014,-2.9694197,-17.481495,-28.448591,-8.566385,-20.09408,-5.4047885,-10.542515,-10.725268,-14.244261,4.118134,-9.547511,4.6808877,-8.118435,-4.772615,-4.830585,-8.669185
2274,-248.52539,128.45123,-11.626379,34.08519,8.177174,1.5944071,-7.1373115,-8.438756,-0.8190678,-0.9180015,-2.9883683,-3.6123013,10.415456,-2.5609908,-5.8478065,16.347034,-9.079632,0.030523807,-0.972778,-2.1023648
2275,-406.44305,136.69598,17.246748,35.961132,20.882727,0.044022456,10.407404,-0.8374193,0.028181164,3.4263499,-8.259242,4.8167706,-0.16094103,-1.327575,0.118724406,3.6465325,1.8870574,1.8923855,-4.6287885,4.0507727
2276,-405.60043,92.727615,-1.4602745,26.632156,3.4737191,-1.5029771,12.659708,-2.425559,9.150147,-1.7950228,-2.7971132,4.8790073,-8.517812,7.878857,-5.9599566,-2.295499,-3.1964273,-0.104021534,0.041399356,2.4978302
2277,-277.68802,76.04726,21.01336,48.455692,11.5089,-8.192392,7.646969,-7.8978524,-0.17345779,9.745116,-7.6139884,3.5321205,-2.2844172,4.838013,-0.4968233,-3.803649,9.485326,-3.9606044,1.2230543,-4.03088
2278,-292.3016,61.947765,-9.386589,25.879288,-6.0436153,-14.161912,-15.500109,-20.1929,-0.091043726,-4.407713,-14.546276,-3.5549536,-20.988993,-9.509998,-8.881197,-6.279577,-13.199488,-5.982687,-6.286573,-4.680026
2279,-310.58624,68.14923,-5.1556716,9.323912,-3.7905848,-12.677462,-23.45478,-14.74173,-17.2206,-10.819661,-9.616796,-10.57728,-14.4479265,-6.6705427,-14.44841,-12.896359,-7.784468,-5.686088,-15.331427,-4.631053
2280,-335.09055,86.0007,2.7110655,45.328922,24.336218,-27.929117,-3.387339,10.873321,-12.722319,5.6633854,8.33987,-8.027679,-3.2479856,10.876704,6.927001,7.7428637,11.618083,7.2300277,1.0071769,-2.73517
2281,-364.0035,91.39703,25.5309,32.467854,21.460526,-1.6570693,-2.8554177,-2.8748882,-5.555626,-2.0879161,-5.014205,-3.6206322,-6.1768613,-2.3742595,-5.9353337,-8.490943,-3.6782281,-1.0053822,-5.3735876,-4.191215
2282,-320.38605,67.117836,14.55298,44.249058,6.810149,-12.467137,-0.77005535,3.852262,-2.1934888,-2.8469236,3.5739784,0.022455454,-0.7615013,7.26853,-5.035733,7.10896,-3.938627,4.493829,-4.2814097,0.4930409
2283,-312.4975,110.82345,28.73453,15.198239,23.374588,-1.994119,-6.277039,9.180659,-10.234318,-2.8464727,6.69863,-5.730784,-2.7198846,10.435249,-2.15057,2.5885012,-3.1940784,0.6883371,2.258157,0.5244478
2284,-292.37668,84.183235,-9.464593,44.005737,-9.745496,5.2490125,1.9499047,-9.637434,10.290913,-7.0940423,3.8627114,6.9926276,-7.520291,10.872656,-9.616432,0.12136693,-1.905021,1.1728613,0.6110579,-5.0500364
2285,-292.19235,94.13283,15.685157,24.937101,-7.524514,-4.4180217,11.649856,-3.2988558,2.049538,1.8791885,4.5072217,1.4416078,-4.9514613,9.297505,1.2965698,-1.7591649,-1.9934813,1.3093758,-4.635253,-0.18802325
2286,-300.5091,83.76628,-14.351626,21.447134,-0.0013147533,-7.711678,-14.278597,-7.3519864,-20.355944,-13.698137,-8.530155,-9.251655,-14.965716,-4.9949417,-12.134198,-8.950503,-15.137344,-6.2511373,-6.253896,-5.7199097
2287,-295.82465,104.4073,7.234219,26.242702,13.987687,4.0168767,-10.674785,-10.785565,-24.2676,-13.141307,-6.199546,1.2777269,-12.793074,-4.957927,-2.6092296,-0.5111173,-5.1228366,-4.8669496,-9.861439,-2.980451
2288,-334.01117,93.59373,9.659264,22.365578,22.721798,-1.860558,2.8135278,-1.2255945,-18.563162,-1.6223521,0.7530805,-3.5114634,1.1598959,3.0634556,-2.0559447,7.4352674,-5.1059213,3.2942586,1.3245329,4.7201214
2289,-265.83957,117.42408,37.384552,24.969446,13.750971,3.6734006,-7.460595,4.5609097,-2.72807,-9.625749,6.9609046,-1.6441879,-11.0275135,10.382385,-11.178126,0.82643056,-7.102153,1.7833356,-5.9668183,-3.7926352
2290,-316.40414,113.826065,18.995394,17.804296,11.151676,8.014158,-0.42807463,-13.199207,-16.163383,-4.657331,-13.166337,-4.185685,-10.079669,-0.246009,-4.0916743,-7.560616,-5.2231703,-0.08102874,-3.0855722,-4.502368
2291,-263.60452,122.73183,14.887229,20.555246,9.253737,6.25064,-5.5544896,-4.1743536,-0.80138487,-0.8003543,3.7614055,-2.1579602,-5.1816554,5.6241045,-7.387221,6.875948,-8.114105,0.96733624,-3.316306,0.6367113
2292,-243.8236,89.228775,11.014355,33.02057,0.82354397,1.3257937,-6.6634955,1.0001199,-6.175259,5.2353187,-9.262535,1.1504155,-1.6716936,-0.10192945,4.7590923,-0.31841695,-2.861036,3.6194623,-5.4894776,2.1947398
2293,-284.0482,133.67627,1.234427,46.3901,-0.4341541,20.27065,-13.332614,-0.64614683,3.5691147,-7.317861,0.099750236,-1.952312,2.6705122,-8.5972395,-1.996544,-2.6690602,-4.8796196,-7.0234694,0.68957144,-1.1907138
2294,-247.49855,93.421074,1.3616687,17.719357,-8.643479,18.435106,-20.377108,-10.383,-14.756982,0.38681456,-16.952555,1.370637,-2.0863683,-5.496934,4.3888564,2.1542535,-5.4717116,-0.1784545,-10.286608,-5.215738
2295,-297.16797,58.034637,-18.462908,26.752386,-2.0184305,-7.755165,2.624896,-15.50206,0.66860175,-3.3695867,0.04289626,-2.007598,-0.46194753,5.3559566,-4.7822595,-1.300154,-4.8143783,7.1871123,-0.6060168,0.60480076
2296,-320.14447,87.20659,-11.845718,20.146227,-18.716547,7.672744,-27.324518,-3.9627268,-10.52508,-18.337616,-5.6297803,-9.134371,-1.6716481,-10.909792,-4.0506887,-8.007747,-4.093463,0.54768586,-1.9764813,-4.077945
2297,-257.31357,117.31257,25.538197,41.803074,8.414279,-1.8950053,19.509571,5.4391465,-1.6874388,1.2346454,3.317686,5.767963,2.2879198,-5.240509,0.4789314,5.3918624,-8.017899,3.1749318,-3.4807677,0.1813826
2298,-322.29736,30.708586,-19.115463,58.514202,8.024056,12.548585,15.610976,15.005861,5.3620844,11.958508,-4.0277905,9.680111,6.1693826,12.224925,5.129277,15.167257,1.0418447,8.733906,3.488947,8.825468
2299,-288.33167,105.02653,4.2068105,33.50117,21.461489,-1.1925002,4.690683,-1.0686275,-8.077021,0.6687987,1.332531,-1.4479855,-0.92270863,4.311436,-4.285603,5.1086254,-6.7921124,0.5644396,-2.6256137,-0.95054185
2300,-287.84473,73.66155,29.347752,21.417841,-4.126056,1.0985919,4.4992995,5.688711,-3.5501652,-1.3333572,14.314767,-1.4887035,-10.73545,7.7437735,-5.3193088,0.5560328,-5.3842254,4.6620517,-2.6618907,-4.8265886
2301,-299.64114,141.20708,22.638372,36.789803,11.391378,5.067086,6.54283,-3.2956321,-4.2927494,-2.6787057,-1.3594192,1.1958958,0.22198689,2.8336523,-3.2482164,3.2642388,-0.011091283,-2.230635,0.33333367,3.4875093
2302,-250.81824,89.70355,18.926981,30.023441,20.965881,9.204291,-3.381881,10.114171,-9.066472,6.703497,-0.07083588,3.1581326,-0.21354856,3.4667773,3.2861688,2.178165,-2.9993281,7.283162,-1.2344245,2.3579285
2303,-337.19177,114.10881,41.35144,23.529915,-11.310466,-5.1960635,29.579119,-2.8313167,-6.680208,19.794075,-8.783546,7.437648,-0.4117245,1.8729959,6.17313,-0.277155,2.4878113,-7.987774,4.0184526,-5.2865987
2304,-242.03339,104.20739,3.2586188,33.52176,1.6166079,1.4998081,4.3063188,-0.20919272,7.3085427,2.3654444,-1.2622904,6.917114,-7.2143397,8.098554,-1.6400843,-3.3560364,0.6841044,2.8384855,-2.9165673,2.1905432
2305,-365.78677,121.33992,18.198063,36.11726,5.82615,7.636832,-13.154225,-14.167318,12.761539,-5.734509,-7.498561,-2.1732726,1.2975161,-0.34758106,-9.556426,8.400341,-10.4576025,4.448736,-3.4367213,-3.07619
2306,-363.2044,60.096077,-7.952863,6.090863,18.497454,-12.348164,-25.619822,-24.540155,-11.429622,-3.4009252,-26.068579,-6.131462,-11.133957,-5.8551493,-14.124157,-1.9257206,-9.554508,-12.809493,-6.6058564,-7.1884265
2307,-326.14005,109.30124,32.04752,23.203812,20.201889,2.4833496,-10.06703,-4.7973795,0.5185324,-11.865402,-10.202681,1.1675075,-1.3468841,4.565352,-2.1234107,1.0004395,-4.998652,-1.0744605,-2.4222882,-0.7172134
2308,-247.78514,92.79469,7.0338182,41.958195,22.823603,4.5601997,-0.8846397,-5.90976,-10.526833,-1.8089907,-14.213919,-1.3508223,-6.8427687,-6.7512693,-0.41968843,1.2553174,-5.1739154,-3.3375235,1.7453055,0.012664859
2309,-326.25314,108.348335,35.716175,49.40928,24.129766,16.726095,1.7510711,3.152916,4.1164813,-4.760494,1.0612746,-0.79294187,-1.0697998,2.268746,4.4694176,-0.7862773,-0.17314374,-0.16017653,1.434688,1.2322068
2310,-188.78268,118.080414,12.64145,25.428926,2.347193,0.16098067,-5.3984447,-1.1713512,0.3937631,-0.09050404,-1.8952448,0.015491148,-5.15492,2.3359237,-4.004586,-3.0036418,-4.5347357,-3.4294908,0.61311734,-2.4229355
2311,-269.53534,108.717155,20.469553,5.8264627,-19.35787,-1.800211,13.219965,-5.777765,3.4150596,-5.08811,2.6483417,9.161903,-12.95244,4.0384736,-5.071773,-1.5738015,-3.8343241,1.9263955,-12.713202,3.0678766
2312,-325.91617,80.84466,24.711468,34.876328,12.845182,4.4859324,8.740916,10.961481,-6.8823447,5.0467863,9.5032625,-1.5651168,-1.4922327,7.998341,-5.177519,5.2669597,-0.8844611,3.9389732,-7.871187,7.324207
2313,-382.2129,83.00333,-12.146904,31.07678,-7.288565,-9.122677,5.8121924,-23.710745,12.097888,-12.018838,4.8526244,3.672937,-12.486714,14.563698,-10.29922,2.7528827,-5.3638864,-1.109608,-0.61996317,0.2555099
2314,-364.8076,71.93137,8.403346,3.1764877,4.957849,5.018332,-26.309114,-3.3601556,-14.32427,-8.062963,-17.813139,3.945086,-12.820204,-2.4252095,-8.526106,-12.14375,-2.294506,-6.834726,-9.464856,-2.5314088
2315,-273.26633,84.65307,17.943811,9.245064,-0.97627807,-5.5442276,-24.334726,-9.149653,-18.64167,-13.905217,-18.10054,-0.10478999,-12.143956,-4.184287,-8.089464,-11.872282,-10.660156,-6.7357802,-13.001837,-5.0976787
2316,-263.7633,75.35823,8.247472,50.834824,24.086512,-1.9923668,-2.6337514,-4.8662753,4.7598433,10.791856,-20.267784,10.730082,-2.9042394,-4.616758,1.0335572,0.12624513,-5.0764904,1.5620669,3.8729563,-0.80783725
2317,-285.3796,100.3389,23.80269,37.99742,4.466315,-4.13093,-4.782334,-5.7590446,0.78522736,4.8764796,-8.768389,11.727132,-6.7289352,2.0169888,1.4831463,-0.3496707,-4.93263,2.7619567,-3.5046337,-2.5195477
2318,-247.26726,97.06096,38.14301,35.904594,10.424344,7.0351067,4.6354756,-1.1863734,-4.118436,-6.518036,0.2702487,1.6773491,-4.649517,7.8741403,-3.2466593,8.764891,-6.397278,5.962329,-0.28103217,-2.1474159
2319,-307.45383,79.574196,22.216398,25.186954,4.460122,-2.5571542,2.740426,-0.6713622,-10.592204,0.6389401,4.6622167,-8.161254,-2.5072737,5.746178,-7.4292593,1.273567,-9.986671,4.345167,-10.976705,3.1280618
2320,-334.52502,100.5125,20.984478,46.871193,1.4871787,-1.0932229,8.281556,-7.8775244,6.2172217,8.893635,-2.373064,3.4750292,1.1770309,5.85739,-2.5216348,2.0047219,2.053963,-2.8975408,-3.0231812,0.38398317
2321,-212.9843,130.24892,14.638919,28.754478,4.1508865,11.81775,2.749232,-3.402752,0.37695906,0.52373075,-3.9099503,0.36064824,-1.0124775,3.643013,-1.0227737,-2.4700475,-8.70481,5.5268116,-5.9041114,2.6417704
2322,-319.80127,63.090992,29.035145,-11.14249,-1.808342,-9.414206,-27.013998,-9.680978,-12.1223545,-5.723937,-19.453985,-2.4806104,-15.041089,-4.124541,-9.391549,-9.052944,-10.585206,-4.8816347,-7.73858,-8.35387
2323,-336.1573,148.96487,18.56219,16.7901,4.165287,-2.611129,9.849019,-2.5907178,-3.1636543,7.377997,-17.50783,14.266615,-12.491856,-6.630791,5.0375013,-1.902903,-2.8260171,-0.74810606,1.1256158,-8.395918
2324,-310.2643,147.50842,30.063211,40.771057,10.5583,3.7258809,-0.11976362,1.849959,4.536239,-1.4665589,-1.2393928,3.9623113,-2.8182776,-2.1356962,4.270051,0.8900888,-0.8752449,3.7953465,-1.4725293,2.979805
2325,-281.56424,110.82378,11.931759,25.922417,15.1014,6.2566986,-7.188929,-5.011271,-7.0393376,-1.8635079,-1.6409855,0.29643956,-2.0477307,-0.7071662,-5.8067145,2.3196576,-3.553891,-1.2490778,1.2919886,-0.44419563
2326,-263.44943,90.34989,-2.9848034,17.388773,-17.45252,-0.9977551,-20.109127,-4.369574,-2.494479,-13.071036,-2.6285324,1.0049944,-3.9142077,-5.3160787,-3.4682386,4.8982954,-11.397658,-3.993419,0.49549422,-1.2468789
2327,-316.33588,109.124664,-27.513042,40.1342,5.0157485,-4.54878,-19.881104,-19.858484,-24.353783,-8.856195,-12.6376,-7.38858,3.5027673,-15.586624,2.2820947,-1.2886605,-7.3426223,-8.679525,-3.6326857,-2.3966417
2328,-369.87717,53.408417,-2.4877336,27.225067,-7.669121,-17.90586,1.2954224,-6.7871876,-2.5903578,-13.385222,-11.54854,-1.051102,-7.9372725,-13.188968,-9.754431,9.338328,-3.51462,-5.5731134,-4.994931,6.5394483
2329,-250.92963,72.620636,7.0331516,32.8908,2.3879504,5.70177,-6.3095913,3.252812,-1.480937,4.84137,-1.8410327,4.6429048,-1.5853544,6.6150184,2.0317247,1.1272103,-0.2535905,6.0014505,-2.558606,0.8865503
2330,-276.06854,116.41709,0.5742202,37.08092,13.035471,-0.6384085,-1.9591361,-2.8249424,-1.3388615,-1.4379245,-7.6021905,0.30472973,-6.314547,2.6048303,-0.394354,-5.5460377,1.3786359,-1.6539373,-6.3493595,-2.4102943
2331,-334.40817,60.039383,-10.505105,21.206509,19.929558,-8.09058,-32.633354,-14.153907,-24.793676,-23.499493,-19.266817,6.7646008,-11.2715025,-7.3671913,-5.793799,-1.5486413,-13.012738,1.7245703,-8.224378,-7.315335
2332,-359.13324,83.86736,-19.354128,17.89187,-7.140679,-15.044343,-19.517088,-10.617831,-21.525679,-10.880382,-16.472208,-8.613407,-17.611645,-6.521758,-13.42957,-11.109716,-11.351162,-6.196362,-9.7441025,-10.301911
2333,-351.6261,83.8339,4.864469,10.961902,17.766205,6.487278,-16.230947,-5.2871394,-3.5975535,-7.2671533,-9.26211,4.586247,-2.9535692,-2.068278,-2.5153294,2.6924775,-8.3871155,3.0879393,0.5888528,0.48127732
2334,-321.74246,109.20822,-6.949092,29.477024,13.294421,2.5325303,3.5890217,-1.4328868,0.17125782,-16.683546,-3.4707658,-0.7670157,-11.707412,-10.422471,2.5636902,-0.4251368,-8.791988,-2.0191011,3.5464084,-4.334003
2335,-344.2302,102.09715,-6.323637,37.279198,-3.9539783,-8.073864,-19.188652,-11.203409,-13.698956,-3.1455443,-13.609017,-9.47369,-1.4912268,-11.603098,-0.014762641,-6.3592043,-6.9746194,-5.293084,-1.7621061,-3.998907
2336,-286.35736,120.62001,-7.9251595,44.00129,-4.96901,-20.278973,2.9187157,-20.308815,-3.1266122,-10.503705,-12.685525,6.5594115,-15.317436,3.2577786,-2.186245,0.6264831,-3.0989604,-1.5645787,-3.0222178,-7.824647
2337,-366.03973,112.623726,13.166478,43.23418,-8.245298,5.14766,2.6283956,-17.402128,17.195324,-2.0246356,2.6872933,4.1287403,4.352751,0.018985717,-0.16097315,9.566888,-11.461714,6.783571,-1.5840617,-1.612268
2338,-434.68442,75.68383,27.152832,34.633877,23.305546,-0.25480515,14.408203,14.864426,2.5099802,-0.7326168,6.694895,1.9997716,0.21283232,11.882008,-3.4132783,8.555757,2.2316618,11.42358,-2.1762009,0.4014416
2339,-259.27286,48.908855,-25.404316,40.75597,-6.130928,3.4449778,-9.6903105,-7.082554,-11.385426,-4.1658273,-9.384032,3.3203158,-10.028788,-4.394928,-3.815239,-2.030682,-9.867398,2.4815009,-5.595688,-1.8998404
2340,-348.0156,74.78645,2.9220486,21.232079,0.5745876,6.4127827,-2.8088262,-2.1895602,-2.407581,2.108177,0.43662807,-0.8129408,-0.41084972,3.9910407,0.08033841,4.085855,-1.2738347,4.5318255,0.98372877,0.37448755
2341,-307.59393,108.17308,1.8095022,34.641384,-22.406054,-6.04342,-15.627921,-2.8040092,-10.724223,-4.509871,-6.4956584,-6.6015515,-3.7204864,-10.816645,-2.6724997,-8.09707,-0.2238116,-5.179405,-1.2388545,-4.1181564
2342,-341.0321,114.34523,10.458546,31.795189,11.447879,-1.9734713,-0.7989881,-8.131852,-8.3089695,1.7719911,-1.7932987,1.7980921,-3.241915,0.8249975,-2.0526876,0.6482142,-5.8970084,4.048201,-2.9738824,-4.3265014
2343,-299.2701,78.735054,34.399284,36.538345,18.383131,-7.7201376,0.71331215,3.142875,4.585625,1.83285,6.4320626,-1.992895,-4.310249,5.981051,-7.4130907,7.058259,-6.0441875,6.6021852,-0.26632425,-1.365977
2344,-335.32455,60.58746,17.764957,14.856704,2.9222405,8.866645,-0.7112231,-1.0613,3.644338,0.60504216,-1.9034146,4.212023,-4.6360264,0.645136,-3.8293905,3.0615196,-6.0802097,1.0436257,-2.5888605,1.9538934
2345,-341.16312,61.841713,25.466997,34.9329,7.6806703,-0.19227204,-2.7817483,6.2961006,8.152414,3.0922558,5.2423415,-4.7756195,1.6150211,8.738745,-2.385653,3.2059968,2.6923711,7.4501266,-1.981844,3.41848
2346,-367.34055,151.3591,22.637627,30.379549,5.6369996,8.501509,9.000729,-2.5364063,8.833648,-8.966558,-15.531133,-2.0690618,5.0613866,-9.593104,-5.3262014,8.302238,-13.874228,3.026975,-9.814628,4.4632263
2347,-338.3501,90.49647,-4.685355,13.764411,7.611553,-0.7273442,-10.64038,-6.1302032,-13.56171,-3.5371585,-7.9492793,2.7821534,-5.0476227,0.338483,-5.4363236,4.489532,-0.5958299,-0.23984045,-4.919832,-6.078692
2348,-293.95547,48.065865,12.672544,-10.5213175,-7.7895365,-14.092113,-10.6101,-11.633417,-18.508863,-7.864866,-18.02355,-5.1113887,-19.904173,-6.669295,-11.153108,-8.713799,-12.952479,-11.918601,-11.664101,-1.7134404
2349,-276.83047,90.88909,34.92055,41.98584,-0.5717632,-5.050421,10.111882,4.7277346,-7.9101157,-0.09509906,3.313658,4.899093,-2.9809365,6.7513433,-3.8561087,4.8262925,-4.349927,4.2279587,-6.646784,-2.388499
2350,-383.8722,132.66003,38.830227,41.43209,7.680068,9.349588,-3.8050635,-0.65686363,1.8105606,-5.7004757,-4.727445,5.078123,-10.809453,5.864245,-8.586632,4.3015447,2.7111745,0.35999054,2.8569589,2.3465588
2351,-301.0048,87.82894,30.453047,44.106003,25.146355,3.2497275,-26.258774,-15.558031,0.91958016,-2.1010103,-10.85715,4.3003726,-5.973379,-3.6228373,3.6705644,-8.864121,-6.361131,2.4101176,-8.51281,-1.228741
2352,-306.7987,66.258224,1.52725,49.38473,8.931848,19.853186,-2.871862,7.19958,-1.2506651,1.2258166,-17.582317,-3.4967334,2.5018337,1.5819213,-2.0330544,-0.894819,3.682818,5.8429995,1.052231,3.6281552
