Id,gender,mean_pitch,max_pitch,min_pitch,jitter,shimmer,energy,zcr_mean,spectral_centroid_mean,tempo,hnr,num_words,num_characters,num_pauses,silence_duration,duration,spectral_bandwidth,spectral_rolloff,MFCC-1-95,MFCC-2-95,MFCC-3-95,MFCC-4-95,MFCC-5-95,MFCC-6-95,MFCC-7-95,MFCC-8-95,MFCC-9-95,MFCC-10-95,MFCC-11-95,MFCC-12-95,MFCC-13-95,MFCC-1-5,MFCC-2-5,MFCC-3-5,MFCC-4-5,MFCC-5-5,MFCC-6-5,MFCC-7-5,MFCC-8-5,MFCC-9-5,MFCC-10-5,MFCC-11-5,MFCC-12-5,MFCC-13-5,MFCC-1-50,MFCC-2-50,MFCC-3-50,MFCC-4-50,MFCC-5-50,MFCC-6-50,MFCC-7-50,MFCC-8-50,MFCC-9-50,MFCC-10-50,MFCC-11-50,MFCC-12-50,MFCC-13-50,MFCCD-1-95,MFCCD-2-95,MFCCD-3-95,MFCCD-4-95,MFCCD-5-95,MFCCD-6-95,MFCCD-7-95,MFCCD-8-95,MFCCD-9-95,MFCCD-10-95,MFCCD-11-95,MFCCD-12-95,MFCCD-13-95,MFCCD-1-5,MFCCD-2-5,MFCCD-3-5,MFCCD-4-5,MFCCD-5-5,MFCCD-6-5,MFCCD-7-5,MFCCD-8-5,MFCCD-9-5,MFCCD-10-5,MFCCD-11-5,MFCCD-12-5,MFCCD-13-5,MFCCD-1-50,MFCCD-2-50,MFCCD-3-50,MFCCD-4-50,MFCCD-5-50,MFCCD-6-50,MFCCD-7-50,MFCCD-8-50,MFCCD-9-50,MFCCD-10-50,MFCCD-11-50,MFCCD-12-50,MFCCD-13-50,MFCCDD-1-95,MFCCDD-2-95,MFCCDD-3-95,MFCCDD-4-95,MFCCDD-5-95,MFCCDD-6-95,MFCCDD-7-95,MFCCDD-8-95,MFCCDD-9-95,MFCCDD-10-95,MFCCDD-11-95,MFCCDD-12-95,MFCCDD-13-95,MFCCDD-1-5,MFCCDD-2-5,MFCCDD-3-5,MFCCDD-4-5,MFCCDD-5-5,MFCCDD-6-5,MFCCDD-7-5,MFCCDD-8-5,MFCCDD-9-5,MFCCDD-10-5,MFCCDD-11-5,MFCCDD-12-5,MFCCDD-13-5,MFCCDD-1-50,MFCCDD-2-50,MFCCDD-3-50,MFCCDD-4-50,MFCCDD-5-50,MFCCDD-6-50,MFCCDD-7-50,MFCCDD-8-50,MFCCDD-9-50,MFCCDD-10-50,MFCCDD-11-50,MFCCDD-12-50,MFCCDD-13-50,mean_silence,silence_ratio,wps
10,1,1409.3546,3999.2578,145.46703,0.0316410466583924,0.1407444086966086,0.0027257410173075,0.1438005324225567,2542.52340181629,107.66601562,-104.81660516588124,69,281,18,23.04335600907029,26.596009070294784,[2265.13045837],[4741.40088146],-164.80685,163.09917,46.398735,67.37793,27.580256,21.429756,-1.899844,0.3034071,-1.2608683,14.05832,0.027925998,0.43299675,-0.15538403,-379.48737,-39.682426,-47.590923,-12.65703,-35.85645,-46.351593,-39.70781,-36.410587,-42.350315,-20.381433,-33.153282,-25.067734,-25.927626,-261.90344,95.5936,-3.145671,18.049559,-1.1351545,-4.2371755,-17.876907,-15.022263,-19.442316,-4.8566365,-13.696278,-12.437445,-12.497711,19.517405,21.270506,9.522642,7.6076813,5.55215,7.868141,3.1510754,3.2988377,4.3856106,3.228226,2.9934235,2.5187604,2.1150596,-17.505562,-22.017189,-10.028039,-6.8293176,-6.103264,-7.665728,-3.5181508,-3.2418683,-4.1069803,-3.1543722,-3.0330734,-2.3927019,-2.264316,-0.75284255,-0.3055328,0.115125716,-0.027288355,0.13760994,0.11599075,0.09580535,-0.03576559,-0.09674839,-0.05614753,-0.019860188,-0.03218538,0.024571454,11.337282,13.094961,5.9329557,3.7350867,3.3772993,4.735587,2.1972919,2.0874372,2.4747257,2.0092034,1.8675848,1.5064927,1.3226876,-10.869572,-9.739023,-5.5469036,-3.771956,-3.3468432,-3.8046257,-2.1637614,-1.9301296,-2.3615828,-2.0004225,-1.72769,-1.5619689,-1.4079304,0.2103362,-0.36546913,-0.03848692,-0.0154164415,-0.0045424146,-0.1533616,0.00022086129,-0.03412214,0.020505123,0.01021977,-0.047232457,-0.00014393359,0.02472442,1.2801864449483495,0.8664215728068588,2.5943742092142106
11,0,700.4155,2643.075,148.55011,0.0237521353096452,0.0980875673804718,0.0010317147034154,0.0677959735576923,2249.208775849474,99.38401442,-1.640450485463445,4,14,1,1.4885714285714289,1.4885416666666667,[3733.22454286],[5544.47544643],-314.18103,190.45451,33.61694,120.77725,31.085068,67.15702,8.38083,33.71195,7.046615,34.310543,12.733798,10.058799,7.27879,-489.81674,20.20699,-26.599264,-0.22229391,-45.348625,15.184462,-32.04819,-15.394696,-21.784445,-15.717073,-19.595121,-16.198107,-18.286795,-391.24997,129.35635,5.553277,44.399605,6.0300274,29.9087,-4.3411016,7.9859204,-7.435526,1.983386,-1.1259925,-0.5641403,-5.701828,16.779966,13.457689,6.1031976,10.677826,6.4214373,4.6233134,4.2992253,4.9105663,2.7429304,4.324357,2.2262843,2.239883,1.865589,-15.779098,-17.802935,-5.336291,-7.452041,-7.340446,-5.227742,-3.8560057,-4.6030526,-2.5565104,-3.711764,-3.1550965,-2.5866196,-2.823883,-2.20958,-1.2883273,-0.23424798,-0.6539048,0.17703381,0.20599791,0.08029585,0.14411342,0.36785927,0.117324166,0.24262573,-0.06491391,0.19110477,9.670682,6.800421,3.707334,4.415,3.4351606,2.8234203,1.9487563,2.843649,1.951921,2.0473232,1.6025107,1.3783003,1.4181911,-10.756934,-7.585367,-3.2731562,-5.0269866,-3.4652874,-2.3545432,-1.8470225,-2.6897113,-1.6001238,-2.4303586,-1.7766868,-1.2156016,-1.3679161,-0.52176166,-0.2592722,-0.09279476,-0.0981553,-0.07837099,0.009195613,0.087450504,-0.20707048,0.117603466,0.16987026,0.13542454,0.096307784,0.03248986,1.4885714285714289,1.0000199940017998,2.6871938418474457
12,1,1858.1233,3999.4392,145.35178,0.0217613564974901,0.1355426773605169,0.0035405590955006,0.2092589373363874,2951.1292477892225,107.66601562,-97.88135085213096,69,281,12,18.134784580498867,22.153514739229024,[3078.92304075],[6177.48005439],-208.52606,212.53763,17.565084,95.87442,56.021393,48.607365,22.796667,17.063223,17.820845,12.063184,1.9068592,14.623128,12.991715,-556.38574,17.817059,-97.574,-24.08831,-41.26968,-17.124521,-50.826843,-21.499794,-23.318779,-26.532238,-41.198425,-26.007013,-21.330877,-301.7102,120.904236,-39.90184,22.606762,2.450093,12.409975,-2.758682,-1.9400599,-1.9150751,-2.642907,-18.669811,-3.5353606,-3.404243,23.395748,18.29745,8.496169,9.405262,7.5040045,5.0366907,6.2971725,2.975138,3.2119145,3.1122646,3.132735,2.9527555,2.3474715,-18.807362,-15.739246,-9.821029,-8.647599,-8.60035,-4.6562924,-7.152135,-3.037459,-3.2742116,-3.4011946,-3.5261743,-3.6413333,-2.5151963,-1.2231344,-0.6796457,0.24583174,-0.03746516,0.19672959,-0.073756695,0.27692088,0.119423516,0.029174265,0.09733173,0.13664803,0.221226,0.049906384,10.345664,7.013281,4.230039,3.6444461,3.5675592,2.3638282,2.8935182,1.7412354,1.7620763,1.9100986,1.8721375,1.8035648,1.5242392,-9.130709,-6.4261384,-4.664821,-3.7243912,-3.3122473,-2.4264722,-2.875959,-1.8099355,-1.8367887,-1.7935196,-1.776582,-1.6818985,-1.4467881,-0.381444,-0.13782005,0.094412826,0.024658987,-0.058676973,0.015687365,-0.013325082,-0.0015598515,0.0066601373,-0.037361413,-0.02922294,-0.011961976,0.02045432,1.5112320483749055,0.8185962721475583,3.114629927223968
13,0,1697.6172,3956.3281,149.15784,0.0240865668986067,0.0904330678481736,0.0015145296891615,0.0858309659090909,2323.8367827615475,198.76802885,-63.03355024217101,3,13,1,1.2727891156462583,1.27275,[4660.62590678],[8453.90625],-277.12326,160.80261,43.881943,81.58585,66.13435,36.25688,7.563452,44.91679,15.852278,18.709694,14.971431,35.51102,3.5721784,-481.44046,39.382545,-68.77189,-21.529245,-8.657251,-37.665714,-62.119175,1.352152,-22.129747,-21.968744,-20.759428,0.8291231,-29.292036,-363.58762,106.978546,-10.423267,32.061386,16.57314,7.813913,-35.693565,20.679173,0.79225284,-5.3191953,1.4615524,17.48668,-8.445157,22.498703,15.82354,10.48238,8.995148,5.840091,4.5148516,6.503388,3.6767137,3.2411973,5.1999803,3.094826,3.1919997,2.762472,-15.597092,-10.702323,-14.762485,-9.316297,-6.2284727,-5.3761663,-8.085249,-3.3875504,-4.376964,-3.4637203,-3.4262903,-3.736966,-2.1805882,-2.4318724,-2.3417284,0.96898097,1.4591436,0.17920105,0.006376914,0.8723762,0.27033135,0.14009888,-0.34560254,0.029131763,0.13696261,0.2947411,6.2644343,7.4846344,4.079429,3.5367553,2.0451677,1.8809451,2.81323,2.2371006,2.7423723,2.1102197,1.4886286,1.6969911,1.9009078,-5.5763826,-6.161397,-4.6455703,-5.4271345,-2.1268733,-1.7732195,-2.7404857,-2.5241451,-2.4326375,-2.0769236,-1.4454798,-1.6241157,-1.3642764,-1.0689131,-0.5483554,0.19995621,-0.08725503,-0.22586095,-0.083826356,0.31609043,0.12964812,0.036409162,0.15917906,0.21845025,0.10260667,-0.042333905,1.2727891156462583,1.0000307331732534,2.3571007660577488
14,0,1446.9703,3998.968,145.58075,0.0221805661919385,0.0912846429250991,0.0012180840569343,0.1168807507208276,2491.3323844952124,135.99917763,-118.05219078528393,69,281,34,25.565170068027207,34.22380952380952,[4217.95346373],[8254.80600924],-266.2608,184.83365,50.95923,82.18672,69.91992,52.506287,21.694027,21.830488,17.26469,23.337389,15.642474,14.407519,10.414372,-531.1925,19.874569,-64.05137,5.4135017,-18.41205,-12.683266,-40.379,-22.732155,-27.56259,-23.52876,-21.441109,-28.05848,-20.971973,-380.57867,101.58751,2.2233152,33.896156,21.91011,22.194263,-0.4066046,3.7331288,-1.8154235,6.0950575,-0.2425347,-4.481427,-1.7456154,22.835272,15.823499,9.479574,5.9721465,6.4565635,5.1713448,4.6648498,3.7957733,3.185749,3.3680665,2.691337,3.2385142,2.7007473,-21.165638,-13.290262,-10.425148,-5.4646096,-6.3690324,-5.0492682,-5.1308904,-4.136975,-3.3464854,-3.517473,-3.0163262,-3.5202148,-2.7623231,-0.7659846,-0.39661217,0.24787241,-0.094462484,-0.047023885,-0.08536601,0.085747644,0.0736337,0.037531964,-0.013353951,0.071467414,0.08732602,0.043655857,10.186331,5.8449664,4.794649,2.7726655,3.0266576,2.266942,2.1676657,2.0782728,1.834471,1.6964437,1.5957167,1.6303403,1.5028011,-8.875948,-5.500355,-5.045577,-2.7768013,-2.8956983,-2.3525438,-2.3243208,-1.9606184,-1.7324933,-1.6237247,-1.5176678,-1.565776,-1.4095776,-0.12350213,0.03824146,0.11673213,-0.0157201,0.002412628,-0.002221194,0.03441917,-0.05854841,-0.027854856,-0.028880691,-0.011006359,-0.0018678098,-0.025586274,0.7519167667066826,0.7469995428253393,2.0161402532350077
15,1,1877.064,3999.7415,145.80287,0.0258167156031193,0.1199549087766253,0.0016992904567869,0.1679581246909001,2703.5058786152863,129.19921875,-113.60621419841227,69,281,17,19.644081632653062,23.45310657596372,[3299.13353604],[6352.50801641],-230.90683,226.60483,18.903887,89.07336,53.52025,50.370995,17.229435,33.514015,10.890715,12.973407,7.978595,21.60213,10.405668,-476.24124,4.833598,-78.59549,-4.1198483,-30.382713,-3.9636502,-34.78115,-7.209504,-23.01793,-21.078373,-25.21326,-5.9682083,-22.793816,-330.0213,112.52076,-25.138733,34.406082,8.346661,23.008556,-2.7459009,9.688599,-5.66598,0.16125365,-6.622126,8.701658,-2.1422143,23.36959,21.425325,8.267459,9.022211,6.256848,3.8304248,5.393565,4.1391406,3.0590296,3.4288032,2.6358,2.417055,2.856199,-22.153467,-22.524574,-9.299522,-7.4904833,-7.6613283,-4.0243554,-5.2658615,-3.9760895,-2.9667068,-3.424117,-2.5936759,-2.3528652,-2.6671617,-0.54858756,-0.07306642,0.34904575,-0.23766203,0.33146963,0.12494866,-0.057981525,-0.020482762,0.03818119,-0.0019729892,-0.02175997,0.008217836,-0.050208725,12.410719,8.621511,4.311696,3.9610338,3.1260695,2.2632594,2.772047,2.1122465,1.8505292,1.8452132,1.5026722,1.466076,1.5366619,-10.545591,-8.386529,-4.5560875,-4.1411934,-3.1604943,-2.2022083,-2.7421384,-2.0118883,-1.7767063,-1.7819153,-1.4722394,-1.4641037,-1.4713804,-0.2152679,-0.21877554,0.02376587,0.058173623,0.053596925,0.013845301,0.04188352,0.014461792,0.0016635652,-0.02030833,0.0027546154,-0.020001234,-0.033932593,1.1555342136854743,0.8375897482504772,2.942040952080767
16,0,1492.3733,3999.725,145.34923,0.0281671936835973,0.0924938935358299,0.0092670006294405,0.1222359367363147,1778.6743438038593,234.90767045,-76.19668636506479,69,281,1,23.7518820861678,23.75185941043084,[1591.21031638],[3212.53078606],-233.09987,236.26015,20.399364,74.42358,50.51722,0.29197636,37.372337,1.9565771,1.8606739,20.073471,11.174191,17.98617,8.102136,-372.7307,122.34945,-86.59834,-21.005085,-17.121399,-35.33168,-31.625908,-42.4654,-32.918068,-21.674107,-25.210917,-15.524009,-19.413158,-290.0197,173.55576,-25.769306,16.94109,15.743477,-16.030586,-1.9826398,-16.308235,-12.300346,0.041599706,-8.734962,1.8150553,-4.0453653,12.916893,9.794252,9.500266,7.1638374,5.261711,2.7834976,6.182746,3.4147124,2.7609568,3.6598928,2.665483,2.8487592,2.2367756,-11.099483,-9.509827,-10.783401,-6.238695,-5.34304,-3.0400846,-5.404644,-3.827849,-3.0139797,-3.2815835,-2.5375865,-2.8116758,-2.4232824,-0.40958023,-0.117518365,0.28833824,-0.12492089,0.010576282,0.07462637,-0.116115555,0.08879846,0.033628725,-0.017765308,-0.019825034,-0.04218749,0.093642205,6.9061685,3.7745774,5.088752,2.6095862,2.2907352,1.6555362,2.208037,1.8375212,1.6703497,1.5954509,1.4336325,1.5404632,1.3388169,-5.8723717,-3.9598694,-5.1472735,-2.7825541,-2.3200808,-1.4526968,-2.2873545,-1.7765123,-1.6232269,-1.6127269,-1.4856794,-1.4467015,-1.2995846,-0.2184105,0.058565564,0.079504475,0.05658888,0.0058469903,-0.011863304,0.0067745736,0.0017373294,-0.0028181854,-0.025358751,0.020114588,-0.020436719,-0.026243057,23.7518820861678,1.000000954693128,2.9050357198433923
17,0,1346.3811,3997.6443,145.3787,0.0277059651536534,0.1052070502103027,0.002123569653627,0.1181902017532119,2298.3121973238567,95.703125,-116.8299492870246,69,281,14,20.31746031746032,21.686349206349206,[3675.92301593],[6276.09873737],-236.33401,186.36963,58.56886,79.1054,42.866077,37.991947,20.123455,25.013899,17.280315,34.957375,21.68532,16.682953,11.355246,-505.83432,0.0,-38.40935,-4.866429,-34.016216,-7.953232,-40.212494,-11.012775,-21.041317,-1.2750951,-13.019687,-21.428333,-17.242794,-340.39716,111.171585,13.436395,29.888626,10.325041,17.491877,-5.829924,8.515946,0.99937737,13.886952,5.102497,1.1488413,-0.78515977,26.223965,17.108837,8.753512,6.9917173,6.983979,4.2089653,6.195322,3.4318666,3.5743926,3.3893168,2.6660268,3.4484742,2.5181184,-25.733406,-17.709284,-9.038679,-7.264866,-7.448943,-4.26002,-5.9649305,-3.4658756,-3.5874953,-3.4538398,-2.8977349,-3.5528877,-2.5789387,-0.38019156,-0.05958786,0.0,-0.0,0.007743423,-0.0,-0.0,-0.0,-0.0,-0.0,0.0042695287,-0.0,0.0,15.498755,7.817002,4.840615,3.5027874,3.7428484,2.1768377,3.0006156,2.0525024,2.0865464,1.8151331,1.5982252,1.9237534,1.5478746,-13.29483,-7.131489,-5.105166,-3.432607,-3.7910502,-2.213324,-3.3497207,-1.953958,-2.0747924,-1.8061738,-1.6356316,-1.8681221,-1.4979641,-0.46184656,-0.115801275,0.0,-0.0023604555,0.0,-0.009857023,0.0,0.0,0.0,0.0,0.0,-0.00018713278,0.0,1.45124716553288,0.9368778545497132,3.1817250263496897
18,0,1392.2776,3998.4456,145.34973,0.0194772527358365,0.1007961057490655,0.0047634488786274,0.1808761935763889,2544.6874945104864,123.046875,-100.69382085764856,69,281,25,17.11310657596372,20.892993197278912,[2963.54052851],[5773.27905273],-240.66457,192.59218,51.62205,58.45623,50.511395,34.476624,1.4192631,11.464051,2.125891,8.942838,9.832894,9.750633,4.2649717,-441.89,-5.4166164,-54.764072,-36.30453,-58.227406,-29.970566,-53.923267,-36.899025,-38.815147,-36.508846,-26.803988,-22.539019,-21.141422,-342.5187,117.48172,9.806856,7.446194,-2.0976589,0.606189,-15.891832,-9.228509,-15.041712,-9.520596,-7.594652,-4.762942,-7.3315897,17.70178,19.737793,9.101374,7.4956746,8.897654,5.5224037,5.0081506,4.1322217,3.5447721,4.2553105,3.2636244,3.1887538,2.3944638,-14.580509,-19.89399,-10.51382,-7.076944,-8.865103,-5.3416286,-5.2450337,-4.4596815,-3.5938108,-4.269388,-2.9740067,-3.3022175,-2.2759182,-0.86164546,-0.18958199,0.09361732,-0.040019162,-0.06998178,-0.0929676,0.05898311,0.05182774,-0.0047875405,0.024763096,-0.049045667,0.006817299,0.016206522,8.485453,7.9361596,4.8728313,3.8968265,3.7527826,2.6540563,2.6736069,2.5154328,2.2538123,2.3642807,1.9294386,1.9037007,1.4129789,-8.063382,-7.2486124,-4.405444,-3.9155512,-3.4956174,-2.6179457,-2.6044967,-2.2825747,-2.0198765,-2.272287,-1.7471209,-1.7209775,-1.4346278,-0.116983555,-0.23710696,-0.095997944,0.035318393,-0.037373677,0.014622204,-0.0043528127,-0.025071248,-0.034898993,-0.032580495,-0.0127806235,-0.061009634,0.012052821,0.6845242630385487,0.819083527878261,3.3025425963852086
19,0,1482.8053,3999.7302,145.5485,0.0181650103246375,0.0908017136746659,0.0025085478763895,0.1163202194940476,2410.987288748167,151.99908088,-101.5871722217328,69,281,12,16.579047619047618,19.487142857142857,[3047.04201058],[5589.47575054],-259.47485,205.29132,33.917374,103.10789,57.42937,25.957932,26.89983,38.462708,8.663888,22.334373,31.45191,9.766584,22.740273,-519.25476,10.88523,-73.97927,-1.3698035,-31.452383,-42.290546,-35.77996,0.7857704,-32.83427,-21.78231,-0.6287539,-32.959633,-7.1866837,-352.05176,118.497696,-17.056503,31.7937,16.203156,-1.1941886,9.593248,16.256153,-11.210677,3.1184392,14.6858225,-7.5846043,7.6371055,27.155014,20.222532,10.402936,9.58887,7.0982914,6.74709,5.644492,3.4449997,3.4725926,4.067256,3.1249483,3.145171,2.6393902,-23.06766,-18.580645,-10.812615,-10.258303,-6.982763,-6.7998447,-5.5165477,-3.5558121,-3.8186688,-4.3994975,-3.2476876,-3.3895028,-2.8205647,-1.2940685,-0.40197042,0.18365145,0.099427365,-0.06542165,0.09621622,0.008347178,0.08156767,0.089184545,-0.028101493,0.016655905,0.083637714,0.0018097837,14.224078,9.329223,5.9652734,4.5649214,3.3662043,3.071732,2.6693227,2.0895865,1.9782974,1.9095069,1.842985,1.7650675,1.461118,-11.640688,-7.9755135,-5.893954,-4.7570057,-2.976999,-3.1372685,-2.521114,-2.0884671,-2.0712464,-1.9321815,-1.9066635,-1.7341704,-1.4453609,-0.40280348,-0.1780772,0.0784954,0.014813522,-0.086579226,-0.033258636,-0.018029448,-0.022693899,-0.011343091,-0.02079113,-0.0038709107,0.010514353,-0.007250052,1.3815873015873015,0.8507685164821738,3.540796129316033
20,1,1598.835,3999.6267,145.51826,0.024688938213743,0.1213294753058713,0.0026329233723482,0.1705131370768424,2873.718334036784,86.1328125,-116.80001349574928,69,281,31,25.70448979591837,38.747142857142855,[3781.48608295],[7770.24151052],-241.35999,203.90761,38.05539,90.94115,27.807352,42.118847,14.571447,-1.0916046,5.067083,-0.4929689,4.987177,8.586224,-2.0398893,-519.5342,-1.1453581,-62.68168,-23.10292,-48.687927,-7.859691,-25.20818,-47.90852,-30.513155,-33.10656,-35.448875,-22.952291,-30.556826,-372.36237,92.76582,-2.3461127,17.315248,-2.0003247,12.779101,-0.5128933,-19.396217,-11.103025,-12.852175,-10.655066,-6.096591,-14.88336,21.553242,16.311216,7.9042006,7.951049,5.395777,4.0636377,3.1210601,3.5184536,2.6212864,2.4174526,2.908269,2.1854684,2.0833566,-16.655882,-12.827136,-8.850893,-6.641718,-6.036299,-3.4630523,-3.1626937,-3.908457,-2.6597548,-2.4826136,-2.9838386,-2.3852274,-2.2544053,-0.8371564,-0.5994084,0.060124017,-0.24839798,0.0776418,-0.089609325,0.05236859,0.084907815,-0.001621151,0.042091902,0.03546798,0.044287816,0.016225707,7.7514296,5.712969,4.0019526,2.9917245,2.6056526,1.862857,1.6345118,1.8594725,1.5017124,1.3792101,1.5195161,1.2926784,1.2883414,-7.3404746,-5.295397,-3.9574392,-2.8928738,-2.5920131,-1.8821893,-1.6672783,-1.8260012,-1.4607766,-1.3884635,-1.4868816,-1.3051404,-1.2499192,-0.057580628,-0.08317639,-0.040840074,0.0042896643,-0.038911242,0.029638585,-0.00906594,-0.025856398,-0.011739651,-0.013147185,0.00795865,0.01607697,-0.0013881298,0.8291770901909151,0.6633905857443078,1.780776462780666
21,0,1100.6768,3998.7095,145.54976,0.022862879582807,0.0910772319436581,0.0119948648100452,0.1251702846208434,2255.3630128799923,172.265625,-74.5720893093079,69,281,17,24.636371882086166,28.62655328798186,[3717.6178964],[6571.00625143],-201.28635,195.34692,50.742233,89.44321,52.347454,55.207424,15.335259,19.388948,4.355295,24.574291,14.422617,17.031527,6.95583,-414.05023,-6.790213,-27.132923,1.3795708,-29.070677,1.1292467,-44.1674,-18.849167,-42.40735,-23.00451,-20.426128,-15.25675,-18.655626,-285.62808,121.21242,19.74831,36.498337,16.554684,24.884073,-5.9159174,3.6606076,-15.481277,1.2848418,-1.8414793,4.496852,-5.201961,19.768631,16.368721,6.97519,6.1150227,5.4242134,4.026874,4.666462,3.5202327,3.3787491,3.786655,2.625636,2.4254162,2.1483686,-16.941492,-16.755404,-7.6004267,-5.6919756,-6.025924,-4.049967,-5.260306,-3.488934,-3.8972216,-4.091137,-2.5849993,-2.5344033,-2.3594303,-0.6348539,-0.27077553,0.25301012,-0.028453287,0.072529554,0.00071171916,0.12047836,0.0143883545,0.09934805,-0.02391704,-0.054060556,0.06884918,0.051312774,9.709307,6.655154,3.80259,2.7120895,2.3658123,1.7893118,2.3813837,2.0324202,2.0526738,1.8468778,1.4347422,1.3767549,1.319137,-8.125154,-6.282877,-3.9924877,-2.737937,-2.3579435,-1.7231691,-2.5527024,-1.8526508,-2.0178394,-1.7807127,-1.4369737,-1.3109196,-1.320092,-0.22445658,-0.026709389,-0.002341737,0.022809062,0.0035681953,-0.017638545,0.027170852,-0.049652725,0.024346301,-0.0027031866,0.0015936238,-0.02103519,-0.009584308,1.4491983460050686,0.860612580014274,2.4103495557380956
22,0,1409.1815,3999.6667,145.3631,0.0279504021602611,0.0977951741403923,0.0192868445740948,0.1023982379666011,1678.4637359871929,95.703125,-101.32540379436593,69,281,51,36.91972789115646,59.08185941043084,[2238.14102097],[3429.17846512],-179.90744,219.12448,64.79357,75.51859,64.97376,17.329433,39.706326,14.4242115,10.895187,13.673749,5.435045,6.398539,7.048801,-490.07407,25.808205,-69.078835,-14.656687,-10.463907,-33.429867,-31.649935,-33.246075,-35.756035,-29.296942,-34.714535,-24.505205,-20.267643,-356.86438,114.677864,12.441663,14.567905,11.662559,1.5336336,3.5721483,-4.2032123,-5.4065094,-4.661131,-11.30517,-6.8632145,-5.071717,25.11256,15.148278,9.658619,5.564345,4.6221538,3.7026737,4.4142733,3.278363,2.6715848,2.820103,2.5203094,2.001345,1.9889385,-17.669012,-9.686994,-10.611897,-5.3710318,-4.2066717,-3.8855872,-5.0599074,-3.3747826,-2.968328,-3.0462172,-2.7203088,-2.2504735,-2.2789807,-0.7866328,-0.6764251,0.007108466,-0.08130845,-0.08169055,0.023371348,0.07974008,0.033936493,0.04232826,0.045250043,0.056319203,0.056776755,0.051265724,7.3967943,3.8503973,4.367324,2.4433231,1.8657526,1.7205104,1.8799665,1.6181725,1.3980387,1.4952573,1.3898933,1.2990563,1.2575666,-8.22135,-4.4276857,-3.9103174,-2.3892474,-2.02956,-1.7512254,-2.0309613,-1.6527574,-1.3650982,-1.5724447,-1.3936548,-1.2144701,-1.2360795,0.16964181,0.14548308,-0.028684076,-0.0037231322,0.023519823,0.00022071162,0.02282188,0.0,-0.013448965,0.0,-0.006629847,-0.009608968,0.0043199416,0.7239162331599306,0.624891096176948,1.167871165338072
23,0,1239.2799,3995.9133,145.4417,0.0257198491452526,0.0926260098643891,0.0096211532635758,0.0941191652045014,2068.382240458911,117.45383523,-89.40636343379275,69,281,22,19.22612244897959,23.97138321995465,[3397.31097909],[5484.13665254],-243.34732,175.86613,62.422565,80.67017,54.26986,58.24161,14.806238,13.67495,22.596678,10.378996,9.955061,5.524741,13.582191,-445.5115,20.129223,-22.405548,-0.9783362,-11.21375,7.5544124,-33.5138,-31.374866,-13.978144,-25.49194,-30.85891,-24.844807,-11.858319,-328.6862,115.02933,20.914146,35.976032,26.468586,31.450075,-8.629633,-5.8762007,4.55945,-2.1973855,-3.791286,-7.3587365,0.69272804,17.103807,15.282048,8.434308,6.4098806,5.0342665,4.139328,4.3112826,4.4853473,3.246029,3.0347428,3.5032723,2.552583,2.1483285,-15.975585,-13.504132,-8.6744375,-6.450329,-5.112735,-4.2125497,-4.51623,-4.4498143,-2.865543,-3.021925,-3.6773205,-2.5041718,-2.300258,-0.30381063,-0.3069219,-0.019471439,-0.006275198,-0.0036961874,0.033001136,0.027167495,0.047079246,-0.031948395,0.017321277,0.0051883054,0.0025312474,0.012529461,9.377373,6.5329103,4.3125997,3.13433,2.5117567,2.1905155,2.280453,2.365219,1.8011125,1.7042214,2.0027087,1.4787741,1.3568146,-8.174847,-5.712071,-4.6946487,-3.2668877,-2.3753695,-2.1682785,-2.4477096,-2.3281856,-1.6811222,-1.6507552,-1.7741764,-1.5176421,-1.4556245,-0.34539378,-0.12180665,0.061612137,0.0015059987,-0.0028103245,-0.0011014154,0.023616102,-0.002803136,-0.003838052,0.00073613506,-0.013125722,-0.005271378,0.006930092,0.8739146567717996,0.8020447661516282,2.878432144147689
